CpGmarker,CoefficientTraining
cg04016621,-0.292546208
cg04017672,0.709950926
cg04046945,1.269188815
cg04103761,0.068378961
cg04110105,-0.110262348
cg04139849,-0.154860933
cg04184716,0.473097908
cg04191989,-0.224704
cg04246521,1.32500318
cg04258219,-0.45855431
cg04411052,1.572283822
cg04431946,-0.085367873
cg04435320,-0.217288569
cg04474049,-0.515138471
cg04501188,1.507856941
cg04576672,0.238973993
cg04671541,-0.066970861
cg04702354,0.340510662
cg04706327,-0.07700366
cg04721719,-0.002876918
cg04741211,0.465189868
cg04771206,0.164508209
cg04961189,-0.130694259
cg04973802,-0.101285849
cg05054910,-0.272705619
cg05169312,0.934093677
cg05198297,0.261930768
cg05228717,-0.040859297
cg05256179,-0.029718333
cg05304393,0.445015521
cg05308656,0.876001092
cg05321252,0.446769433
cg05340495,-0.596590691
cg05345286,0.087497869
cg05355436,-0.239495752
cg05373339,0.169772673
cg05404233,1.395442074
cg05498905,-0.149685502
cg05529152,0.01119154
cg05634630,-0.047244457
cg05676377,-0.402332772
cg05689413,-0.927340109
cg05700079,0.097468689
cg05750598,0.043701829
cg05761882,-0.11327397
cg05773312,-0.28303577
cg05862431,-1.225188423
cg05875982,2.877538783
cg05878887,0.015709247
cg05918355,-0.065402526
cg05922384,-0.16378594
cg06042565,0.411412809
cg06191390,1.922797463
cg06292076,-0.105698351
cg06295928,-0.109474496
cg06479057,1.427240117
cg06488655,0.054601952
cg06551595,0.108561738
cg06566039,0.418374304
cg06622892,-0.678154949
cg06636938,-0.181541053
cg06683487,-0.073632841
cg06747745,-3.18570751
cg06754565,-0.897966753
cg06848775,0.502546909
cg06960461,0.025289221
cg06963709,-0.111191498
cg07003542,-0.310967923
cg07025505,-0.162092691
cg07039180,0.029431612
cg07110488,-2.420929418
cg07152001,0.068983271
cg07158434,0.269259147
cg07159758,0.434834023
cg07191594,0.460731732
cg07256732,0.867057254
cg07395354,0.114292127
cg07522913,0.03018167
cg07591186,1.006695614
cg07620573,-0.306896223
cg07634706,0.627140313
cg07760622,-0.256913637
cg07847030,0.156565095
cg07900024,-0.043290484
cg07987148,-0.39803987
cg08006309,-2.596318801
cg08016257,-1.325398313
cg08062469,-0.018864479
cg08289409,0.090705757
cg08355702,0.413403405
cg08371391,-0.181496438
cg08389497,2.140696255
cg08395793,-0.178796512
cg08493294,0.126261421
cg08581745,-0.044508095
cg08680528,1.68778911
cg08815081,0.054470802
cg08885224,0.099103465
cg08920210,0.096181591
cg08947894,0.306769784
cg08954353,0.7738724
cg08978665,-0.19936767
cg09015905,-0.085129591
cg09154850,0.609574225
cg09163779,1.106439667
cg09253696,-0.185410567
cg09338032,0.009400021
cg09355771,-0.08455239
cg09364122,-0.697978812
cg09502069,0.136614932
cg09530108,-0.871800768
cg09566302,0.920240937
cg09567485,0.756118796
cg09597767,-0.774412165
cg09610987,0.048719962
cg09692396,-0.1218961
cg09704168,-0.151360261
cg09816471,0.160903082
cg09830308,-0.050144779
cg09850632,0.892088601
cg09888562,0.062348932
cg09935792,0.057910431
cg09936400,-0.466497234
cg10000096,0.884709128
cg10097150,-0.295317004
cg10121113,0.062305322
cg10255171,0.016891443
cg10277523,-0.043489795
cg10292915,-0.014125685
cg10361167,-0.007119973
cg10432569,-0.185081502
cg10482057,-3.16022e-4
cg10599900,-0.009422641
cg10605064,-0.377358306
cg10608230,-0.203390662
cg10707775,-0.463347884
cg10715223,-0.919639326
cg10717214,-0.38118478
cg10737521,-0.496103047
cg10750182,-0.233873777
cg10761804,1.51621669
cg10938556,-0.043908607
cg10978966,0.493997409
cg10991599,0.823408879
cg11095319,1.167407099
cg11160572,-1.32754176
cg11387705,-0.234138731
cg11453174,0.0972395
cg11480029,-0.011598515
cg11516031,0.366420787
cg11518454,-0.104308386
cg11547667,-0.094713796
cg11569478,-2.208961968
cg11677744,0.003391145
cg11685391,-0.129297169
cg11691535,0.027762443
cg11782635,-0.252977004
cg11798873,-1.588765785
cg11841722,-0.675155491
cg11847543,0.219469887
cg11861562,0.347067866
cg11908202,0.255020906
cg11916219,-0.247345143
cg11920449,-0.123148645
cg11941633,0.002989785
cg12013591,0.631149614
cg12077698,-0.074449874
cg12192145,-0.035907905
cg12498094,0.389226707
cg12521167,0.299737819
cg12551957,-0.400089223
cg12608727,0.074659296
cg12609526,0.144694518
cg12647574,-0.438702367
cg12685753,0.269264377
cg12708994,-0.086066142
cg12816936,-1.264852689
cg12838546,1.431315124
cg12907988,0.286423393
cg13046832,0.145457904
cg13185702,0.228633803
cg13191008,0.453540234
cg13236659,0.278209798
cg13239348,0.447212244
cg13267931,-0.087722268
cg13274014,0.991757708
cg13307451,-0.378001642
cg13315047,-0.127593461
cg13342364,2.668498527
cg13516479,-0.381781218
cg13550608,0.029347583
cg13612295,-0.344526077
cg13613346,-0.664253461
cg13624385,0.158663854
cg13657446,0.15699031
cg13670306,-0.357653821
cg13673837,-1.012668158
cg13677043,-1.300385566
cg13875518,0.107064184
cg13901768,0.817191775
cg13930596,0.095973354
cg13975660,0.069899793
cg13998890,0.009672338
cg14319286,0.574124208
cg14324358,0.240817708
cg14326260,-0.306246257
cg14415214,0.104355098
cg14430629,2.714003561
cg14471784,-0.585321668
cg14479301,0.313236075
cg14519515,-2.082745114
cg14590206,0.893088244
cg14614689,-0.404849901
cg14620572,-0.315008604
cg14653043,0.099198453
cg14654324,-0.098530507
cg14656657,0.719654413
cg14689532,-0.488608015
cg14767790,-0.147110592
cg14789214,-0.352123162
cg14793056,0.212736322
cg14830003,0.149608924
cg14834938,0.101245039
cg14840612,-0.346913267
cg14871932,0.140536432
cg14882966,-0.214433447
cg14938844,0.823619565
cg15044957,0.157540837
cg15061231,-0.315371987
cg15239679,-0.070222501
cg15326535,0.032838604
cg15339231,0.217448448
cg15393304,-0.208796394
cg15405432,0.004481472
cg15429854,0.377079245
cg15488978,0.789888473
cg15556990,0.814049402
cg15590989,0.006299941
cg15701237,-0.121450964
cg15799226,-0.029384689
cg15862128,-0.071764854
cg15873474,-0.170455628
cg15909725,-0.176720388
cg15957413,0.222999877
cg16047471,0.426853218
cg16154071,0.564385156
cg16201273,-1.723969084
cg16248277,-0.096226619
cg16330755,1.714470342
cg16373998,0.274675561
cg16400320,-0.87305809
cg16430072,0.360829028
cg16461134,-0.033789248
cg16464007,-0.08457753
cg16553083,1.146026576
cg16555505,0.013963383
cg16606638,-0.270533687
cg16621633,0.679507207
cg16658557,-0.153033411
cg16673477,0.183073957
cg16744911,1.308310456
cg16928044,-2.514675855
cg16970628,0.199939905
cg16976370,0.098090871
cg16977520,-0.896512005
cg16992257,0.570535526
cg16992627,-1.319788142
cg17041937,-0.102062459
cg17064250,0.39729646
cg17160984,0.186923256
cg17257265,0.760740347
cg17279839,-0.070545019
cg17293641,-0.006569978
cg17313945,-0.003567016
cg17328631,0.03645649
cg17409809,-0.050830724
cg17421890,0.477365167
cg17434901,-0.092516195
cg17452301,-0.810274063
cg17458967,0.014737562
cg17483959,-1.266665649
cg17485141,0.99037652
cg17490196,-0.001885307
cg17518965,-0.140278247
cg17557540,-0.115948207
cg17658634,0.206588133
cg17816394,0.261682828
cg17842912,0.546726473
cg17871910,-0.149994494
cg18045556,-0.093015537
cg18087256,-0.663440945
cg18098498,-0.068023428
cg18109838,-0.096534724
cg18147676,-0.034083337
cg18259003,-0.102161272
cg18318704,-0.101767719
cg18332814,-0.098636185
cg18372930,0.742323183
cg18405260,3.40306113
cg18414021,0.338306098
cg18554789,-1.646410873
cg18610079,0.057229406
cg18633684,0.115957679
cg18652346,-0.014435404
cg18667659,0.110189104
cg18752527,-0.211894404
cg18756545,-0.194497494
cg18945794,-0.690857707
cg18946117,-0.087960178
cg18977727,1.095608479
cg19092396,-0.246453994
cg19107655,0.122924806
cg19222784,0.18035614
cg19384241,-0.002477723
cg19470841,0.056720988
cg19556343,0.286483322
cg19680696,-0.011266567
cg19684887,0.827159878
cg19708065,-0.136701165
cg19764066,-0.352053696
cg19786602,-0.059953969
cg19848629,0.104101246
cg19864002,-0.120256864
cg19904031,0.076712812
cg19912436,-3.695553609
cg19998151,-0.262850211
cg20004451,2.422062872
cg20083730,0.035509478
cg20102034,-0.25709236
cg20181887,-0.00424142
cg20256494,-0.944778837
cg20327163,1.085990729
cg20414098,-1.259156228
cg20435464,0.492709737
cg20445053,-0.079273439
cg20477448,-0.21218682
cg20538986,0.610238576
cg20597382,0.039735367
cg20618622,-0.036422257
cg20758219,0.064018214
cg20916427,-0.048188501
cg21199406,-0.015591568
cg21222743,-1.900438966
cg21252483,0.399266441
cg21254135,0.348656554
cg21276549,-0.705922656
cg21336456,-0.178526266
cg21433768,-0.269403364
cg21467614,-1.167550815
cg21523908,0.031335269
cg21824620,0.011056425
cg21827203,-0.402680675
cg21845953,0.173108709
cg22168205,-0.430563168
cg22193385,-1.017971274
cg22222461,0.102832618
cg22254606,0.355648967
cg22360016,-0.469365644
cg22390337,-0.388880371
cg22393213,0.555591464
cg22448889,-0.003096465
cg22460123,-0.355710853
cg22539014,-0.345864165
cg22559494,-0.007079411
cg22569523,1.297137615
cg22755932,0.084883334
cg22782986,0.05836623
cg22797134,0.070469037
cg22828602,0.658564777
cg22946648,-0.037142847
cg22947322,-1.763586139
cg22955525,-0.168917669
cg22977072,0.214862696
cg23023126,-0.846061093
cg23031135,-0.002649076
cg23044186,-1.372031722
cg23093664,-0.280343114
cg23146998,-0.12742465
cg23166656,-0.01149773
cg23171871,-0.196100554
cg23211736,-0.277082034
cg23238147,0.072736812
cg23330450,0.439441628
cg23442621,-0.004854573
cg23466749,-0.339057897
cg23594928,-0.115248866
cg23697780,-0.034196588
cg23698950,-0.072460023
cg23811464,0.46897241
cg23896056,0.012034824
cg23932798,-0.050834646
cg23951114,-0.115306237
cg23969554,0.097058973
cg24036523,0.002652606
cg24238265,-0.268658295
cg24244478,0.609428259
cg24305861,-0.169678001
cg24326130,-0.201499447
cg24357849,-0.361083183
cg24474409,0.060560386
cg24498636,-0.378671374
cg24503003,0.275797228
cg24545421,-0.378328266
cg24630195,0.12636497
cg24771017,1.227927377
cg24773770,0.304115292
cg24832985,-0.303762936
cg24837710,-0.213610174
cg24846594,-0.457224993
cg24865623,-0.320718428
cg24998879,2.958563541
cg25023198,-0.056294408
cg25076980,-0.847848157
cg25165880,-0.044277643
cg25252585,3.431198292
cg25298189,-3.4580378450000002
cg25311466,0.148978617
cg25377220,0.014671995
cg25396728,-0.007786703
cg25402228,0.329689299
cg25413188,-0.007143393
cg25421566,-0.269052704
cg25500028,-0.002396934
cg25587431,-0.260728636
cg25616869,-0.629793953
cg25631489,-0.404559665
cg25784308,-0.48386165799999997
cg25900995,-0.010165868
cg25913882,0.020198944
cg26031875,0.09208827
cg26063563,0.074280043
cg26069719,0.257799312
cg26110645,1.455212764
cg26137267,-0.143289107
cg26137417,-0.036912922
cg26140475,-0.293337522
cg26233866,1.089462893
cg26249834,-0.301398436
cg26336701,0.045767374
cg26351229,0.085955269
cg26502666,0.018737324
cg26520396,-0.002840905
cg26544594,-0.055055714
cg26559315,0.156738474
cg26704293,-0.304250204
cg26942892,0.145636635
cg26955755,-1.148133264
cg26971420,-0.227780941
cg27168443,1.599170714
cg27182106,0.762748725
cg27193735,0.100837338
cg27261733,-0.202883666
cg27271937,0.315859498
cg27353308,0.447720014
cg27424995,-13.24214989
cg27428551,0.292868076
cg27459981,-0.149607873
cg27595997,-0.021914927
cg27612324,-0.001636665
