CpGmarker,CoefficientTraining
cg15571561,0.030250736
cg12109170,0.030189888
cg21248987,0.029993894
cg02031423,0.029716737
cg05312353,0.029538025
cg18046394,0.029503413
cg24670383,0.029185103
cg05575921,0.0290884
cg18647449,0.029079537
cg23436703,0.02886468
cg26690034,0.028659088
cg01045132,0.028631037
cg21780326,0.028343359
cg05415285,0.028096818
cg12791010,0.028094493
cg23284245,0.028054437
cg17500119,0.027876529
cg02337614,0.027812768
cg07685736,0.027633277
cg20718214,0.027623768
cg01435791,0.027620557
cg22814023,0.027323944
cg22172115,0.026956281
cg07471614,0.026929031
cg23719516,0.026800336
cg11254439,0.026339984
cg12219531,0.026037828
cg11109845,0.026020874
cg14505161,0.026011364
cg01400685,0.025782346
cg21432842,0.025745061
cg25037335,0.025434642
cg04196119,0.025144357
cg18923472,0.025061212
cg25262528,0.024884245
cg10602537,0.024855957
cg25863070,0.024846486
cg00087067,0.024843295
cg23093692,0.024812306
cg00134539,0.024738581
cg13387113,0.024193034
cg05189291,0.024071167
cg17154935,0.02357906
cg26160945,0.023324595
cg21733098,0.023061466
cg22275864,0.022917493
cg24579218,0.022799941
cg07695835,0.022514416
cg19774425,0.022297531
cg06531741,0.022285012
cg22753661,0.022013403
cg10817045,0.021644995
cg09831562,0.021594427
cg18933685,0.021431363
cg17989428,0.021312923
cg17448192,0.021154334
cg07201319,0.021105492
cg17295878,0.021009869
cg03920003,0.020906831
cg24905316,0.020888994
cg20288588,0.020866109
cg15847996,0.020520045
cg13275603,0.020448032
cg08377000,0.020379642
cg20902758,0.020300957
cg12178578,0.020127572
cg26989202,0.019950424
cg22978087,0.019909699
cg06644515,0.019898369
cg25223623,0.019792047
cg09050331,0.019579091
cg11988591,0.019551843
cg00094036,0.019542513
cg14127188,0.019518971
cg00976097,0.019485314
cg03359964,0.019303734
cg15883094,0.019250572
cg05978154,0.019234353
cg13959647,0.01912828
cg02025737,0.019103724
cg11817899,0.019084593
cg04042861,0.019072314
cg19962424,0.018950162
cg27471124,0.018947385
cg12279518,0.01833477
cg22015277,0.018226336
cg02544002,0.01820218
cg13125072,0.0181218
cg19256474,0.017843681
cg21485120,0.017798701
cg06650255,0.017501583
cg27298324,0.017499188
cg02804100,0.017452164
cg21053741,0.017288649
cg24993990,0.017281604
cg25921813,0.017020507
cg25459280,0.016985842
cg06842989,0.016824943
cg02208432,0.016819154
cg01736243,0.016815878
cg02016195,0.016790506
cg21142033,0.016686259
cg22287067,0.016403488
cg01526748,0.016310602
cg27001894,0.016022721
cg01818539,0.015665982
cg06673794,0.015646884
cg12395284,0.015574295
cg04842352,0.015545199000000001
cg02136620,0.015484313
cg02927870,0.015416318
cg07043025,0.015177863
cg27307781,0.01514422
cg27502457,0.015069388
cg26839512,0.015066914
cg01177167,0.015054763
cg13809095,0.014664216
cg01063413,0.014656059
cg22772440,0.014599092
cg07739215,0.014505162
cg25513610,0.014440559
cg07150862,0.014283715
cg11382945,0.014225343
cg16200531,0.014220693
cg09066883,0.014128473
cg14383174,0.014076984
cg15250797,0.01405597
cg21483311,0.014014229
cg16921285,0.014011549
cg10869879,0.014011022
cg12686110,0.013894842
cg05991534,0.013890607
cg11708495,0.013849971
cg11941630,0.013829079
cg04301738,0.013772267
cg12456799,0.013765255
cg23956260,0.013720698
cg15423357,0.013719536
cg09451427,0.013476534
cg27546840,0.013459002
cg20904489,0.013448918
cg24369728,0.013395237
cg26125956,0.013345316
cg18576374,0.013090622
cg00893603,0.013035844
cg17112155,0.013023669
cg02353258,0.012891635
cg18728264,0.012803338
cg11453343,0.012783732
cg15650209,0.012645206
cg00347563,0.012605456
cg19359333,0.012591264
cg09187007,0.012375008
cg27200895,0.012362783
cg01542019,0.012353112
cg18832247,0.012281134
cg16639665,0.012262941
cg20821566,0.012095364
cg23867718,0.01206614
cg12897067,0.011976521
cg04494136,0.011964935
cg22930808,0.011960366
cg05294930,0.011927551
cg01025883,0.011776793
cg15726045,0.011757768
cg11735308,0.011575025
cg19711530,0.011453355
cg06069861,0.011387608
cg03923277,0.011206017
cg06086933,0.011193479
cg25023043,0.011094626
cg24166814,0.010954002
cg18045515,0.010889046
cg03951603,0.01084009
cg24410469,0.010833789
cg21747090,0.010801247
cg25215230,0.010796932
cg00443946,0.010752089
cg05274680,0.01058115
cg15090036,0.01050848
cg06249198,0.010489253
cg09754272,0.010325815
cg14170999,0.010325025
cg21130236,0.010093741
cg23182840,0.010056515
cg13460057,0.009964704
cg26977944,0.009958928
cg01407477,0.009729737
cg05129050,0.009654262
cg26456563,0.009624354
cg24852442,0.009599527
cg09226051,0.009589059
cg11987759,0.009530549
cg06148468,0.009247227
cg25777212,0.009161601
cg05682581,0.009141495
cg08368123,0.00909427
cg06179657,0.008736292
cg13794588,0.008714369
cg17866778,0.008693351
cg13399544,0.008579977
cg21322436,0.008536916
cg08472795,0.00841047
cg14285937,0.008277546
cg08517131,0.008035515
cg11078090,0.007962065
cg04522045,0.0078902
cg15709065,0.007857225
cg21831463,0.007853709
cg22382836,0.00766568
cg24540710,0.007615923
cg19515398,0.007596289
cg23306089,0.007519834
cg19476053,0.00749127
cg27656459,0.007485397
cg24606791,0.007449723
cg22481535,0.00742744
cg25535047,0.007325969
cg01751802,0.007295004
cg10104252,0.007287691
cg20451986,0.007202669
cg08196968,0.007181978
cg02902102,0.007140027
cg14005211,0.007026144
cg08286791,0.006994991
cg02760293,0.00676814
cg06775523,0.006750288
cg10819350,0.006707279
cg17514528,0.006701345
cg14989243,0.00670122
cg02473606,0.006677948
cg11942242,0.006659925
cg06543221,0.006647598
cg02749887,0.006610579
cg20583945,0.006387521
cg09655876,0.006373332
cg12031275,0.0063341
cg03318695,0.006313144
cg23505044,0.00615939
cg06137123,0.006129772
cg20783722,0.006016934
cg18232235,0.005902469
cg20722088,0.005807119
cg03814957,0.005759638
cg23781075,0.005563463
cg11160908,0.005556849
cg18886245,0.0053598
cg22895231,0.005352732
cg24564096,0.005347394
cg17201651,0.0052187
cg16154810,0.005179794
cg02237629,0.00516783
cg24545961,0.005153573
cg09965384,0.00514543
cg25648203,0.005136561
cg13021333,0.005131801
cg07216976,0.005110733
cg00791764,0.005068573
cg12414174,0.005053894
cg06812822,0.004967345
cg11900509,0.004827493
cg00392155,0.004821282
cg19211880,0.004797391
cg07363131,0.004765459
cg27263998,0.004740335
cg00583426,0.004728268
cg25117895,0.004664115
cg26165660,0.004603687
cg14094646,0.004569923
cg18075691,0.004525946
cg07632615,0.004410481
cg16208084,0.004342045
cg09636302,0.004318029
cg10200291,0.004184931
cg07517040,0.004180472
cg22517485,0.004155571
cg01301197,0.004125901
cg01975495,0.004102892
cg03037620,0.004089043
cg08062118,0.004033884
cg05104897,0.004017829
cg05549655,0.003970463
cg11229663,0.003953179
cg17233127,0.00387216
cg18007837,0.003837699
cg15234845,0.003818922
cg05780543,0.003780427
cg00294538,0.003770156
cg05275229,0.003762517
cg00338928,0.003706978
cg23235965,0.003583684
cg27174787,0.003493327
cg06009267,0.003477888
cg04406436,0.003442836
cg12076358,0.003403296
cg26495575,0.003359989
cg06992324,0.003289918
cg26418147,0.003283452
cg23691223,0.003260149
cg14752227,0.003223487
cg05176970,0.00320308
cg26053697,0.003026949
cg01520402,0.003017822
cg02023728,0.003014704
cg03867429,0.002977716
cg01238435,0.002785438
cg15429214,0.002782878
cg00318519,0.002747338
cg26749414,0.002603011
cg16743070,0.002587756
cg17815933,0.002575525
cg19308769,0.002367909
cg16709904,0.002363592
cg02249577,0.002291899
cg16415104,0.002273227
cg02030270,0.002269887
cg03856973,0.002234055
cg18798446,0.002205465
cg07817055,0.00216794
cg25161029,0.002154994
cg06718696,0.002150213
cg01403030,0.002143829
cg07642291,0.002141912
cg08284593,0.002123651
cg08802841,0.002105107
cg11270656,0.002095885
cg07414525,0.002087166
cg03366574,0.002043566
cg24617313,0.001962585
cg04790923,0.001816306
cg01317029,0.001808877
cg26893861,0.001804564
cg04551282,0.001676205
cg10021924,0.00164505
cg16865475,0.001613583
cg26667550,0.00152636
cg00376553,0.00147895
cg00063077,0.001407351
cg06906464,0.001355771
cg10593400,0.001292296
cg12371169,0.001281952
cg07063559,0.001236716
cg16895672,0.001188282
cg08077234,0.001172287
cg01072076,0.001155237
cg04306992,0.001042805
cg27570354,0.001036114
cg06714981,0.001009406
cg07947033,9.79489e-4
cg23676956,9.66109e-4
cg03981535,8.23634e-4
cg09646197,8.06323e-4
cg10596609,7.84539e-4
cg06354975,7.80042e-4
cg19815596,6.84837e-4
cg08461247,6.52278e-4
cg07833554,6.24777e-4
cg00994804,6.08186e-4
cg16214653,6.04171e-4
cg01320491,5.78602e-4
cg16307866,4.37992e-4
cg16342193,3.6052e-4
cg01767396,3.14077e-4
cg05404459,2.67751e-4
cg11544647,1.23558e-4
cg02997497,1.19662e-4
cg14035860,0.00011426599999999999
cg11911679,1.09039e-4
cg03553407,6.89e-5
cg20923605,4.83e-5
cg18010718,1.86e-5
cg21088460,8.88e-6
cg07760269,-1.62e-5
cg08666831,-2.39e-5
cg24953922,-4.72e-5
cg27380997,-4.91e-5
cg16924102,-5.97e-5
cg02206767,-1.06558e-4
cg00930833,-1.57666e-4
cg23206463,-2.26948e-4
cg01802043,-2.72981e-4
cg20848488,-3.17441e-4
cg14317384,-5.99791e-4
cg02938172,-7.46081e-4
cg15160709,-7.69418e-4
cg10700424,-7.69429e-4
cg12829045,-7.70804e-4
cg15656813,-7.89716e-4
cg00596819,-8.23264e-4
cg27569300,-8.28018e-4
cg11185792,-8.54824e-4
cg13520532,-8.84479e-4
cg00166216,-9.91409e-4
cg11248166,-0.001002845
cg13164343,-0.00104496
cg05482498,-0.001124121
cg20157873,-0.001195146
cg07048909,-0.001211927
cg26440467,-0.001300051
cg20351189,-0.001309436
cg00102166,-0.001335002
cg22084182,-0.001344887
cg20722129,-0.001374333
cg26207766,-0.001630451
cg15521792,-0.001643373
cg09741902,-0.001748633
cg18861572,-0.001770551
cg19564367,-0.001805648
cg02667103,-0.001814679
cg17201227,-0.001987841
cg17782954,-0.002126431
cg15361291,-0.002152384
cg04612667,-0.002276692
cg23405152,-0.002321549
cg09582351,-0.00239584
cg01932197,-0.002413719
cg14757228,-0.002461325
cg07893512,-0.002525933
cg24669602,-0.002592416
cg14689595,-0.002699611
cg04953552,-0.002718697
cg04419610,-0.002771612
cg20240347,-0.00278489
cg05295671,-0.002814133
cg20792208,-0.002846548
cg23603057,-0.002883466
cg00929798,-0.002938948
cg10508778,-0.002991114
cg08133062,-0.003020505
cg04800816,-0.003070685
cg08747963,-0.003121159
cg07369606,-0.003126948
cg00347620,-0.003146916
cg13351143,-0.003259002
cg03363289,-0.003273807
cg19939773,-0.00327726
cg26077446,-0.003345205
cg00567190,-0.00334569
cg27504738,-0.003359827
cg02272599,-0.003448617
cg15470298,-0.003459313
cg20471798,-0.003687033
cg01144344,-0.003746287
cg07264401,-0.003784518
cg16836250,-0.003817781
cg18346412,-0.003858036
cg00476675,-0.00385954
cg22205276,-0.004022067
cg18844029,-0.004056066
cg14161159,-0.004060279
cg01011367,-0.004108994
cg27327312,-0.004171998
cg18869127,-0.004231388
cg08739651,-0.00424925
cg15316508,-0.004473495
cg19863411,-0.004503182
cg15203566,-0.004571679
cg23675485,-0.004602703
cg05238741,-0.004620411
cg13622450,-0.004621121
cg18909295,-0.00473671
cg08755224,-0.004745112
cg19574514,-0.005034269
cg25006249,-0.00511177
cg04504478,-0.00516827
cg17058475,-0.00521814
cg17132030,-0.005401041
cg04131969,-0.005401276
cg25156843,-0.005471545
cg09125623,-0.005538993
cg07469402,-0.005560704
cg24028120,-0.005566855
cg27576485,-0.005571542
cg26286839,-0.005691057
cg24405700,-0.005714452
cg13904562,-0.005717309
cg03826252,-0.005774866
cg09547025,-0.005802418
cg26808510,-0.005810123
cg00864916,-0.005824578
cg05354971,-0.005968249
cg05347794,-0.006120902
cg20562220,-0.006161725
cg18043514,-0.006193021
cg11992621,-0.006300945
cg13791092,-0.006347169
cg17508302,-0.006431946
cg06875488,-0.006448523
cg03292675,-0.006498028
cg05647197,-0.006618887
cg25664381,-0.006637704
cg09257020,-0.006685752
cg04827223,-0.006721662
cg05708512,-0.00678102
cg11830096,-0.006801162
cg02650017,-0.006813177
cg27176264,-0.006894476
cg21833184,-0.006932448
cg03568305,-0.006978566
cg27491398,-0.006981269
cg15885274,-0.007098676
cg18476766,-0.007200369
cg15212369,-0.007236306
cg19147129,-0.007237776
cg06233815,-0.00730139
cg22216157,-0.007449866
cg03899215,-0.007468987
cg18005896,-0.007613144
cg24629356,-0.007672361
cg06649165,-0.007732905
cg11580493,-0.007761736
cg01097384,-0.007763111
cg16167624,-0.007843045
cg03344031,-0.007968548
cg25115537,-0.007991556
cg09316347,-0.008006673
cg09476154,-0.008200131
cg13589810,-0.00836165
cg03982831,-0.00837143
cg08065963,-0.008453419
cg14286514,-0.008557411
cg05931423,-0.008719598
cg21568145,-0.008746189
cg24859945,-0.008816898
cg11023668,-0.00893579
cg07149296,-0.008983144
cg24045875,-0.009193806
cg09813769,-0.009319709
cg03746015,-0.009324172
cg17477052,-0.00934183
cg03077533,-0.009342631
cg16253115,-0.009533127
cg00255882,-0.009578882
cg01954140,-0.009655249
cg22995959,-0.009680753
cg20812318,-0.009747043
cg13877915,-0.009915938
cg15671450,-0.009969971
cg20000602,-0.009998983
cg20242280,-0.010013389
cg21157721,-0.010255557
cg07219955,-0.010370418
cg24391982,-0.010518951
cg27379240,-0.010562261
cg09222732,-0.010684358
cg17608490,-0.01079475
cg18598329,-0.01086748
cg16701914,-0.011155043
cg15050310,-0.011184925
cg08992172,-0.011185687
cg21211039,-0.01132531
cg27509642,-0.011419641
cg22581187,-0.011484868
cg17978425,-0.011508905
cg23467747,-0.011555164
cg05894754,-0.011701439
cg06335918,-0.011850059
cg21230162,-0.011877434
cg06698844,-0.011920085
cg01019876,-0.0121225
cg04799120,-0.01213779
cg26074100,-0.012137863
cg27420889,-0.012156344
cg26418881,-0.012191136
cg19795338,-0.012316596
cg00612905,-0.012461308
cg21406518,-0.01253156
cg25622896,-0.012596492
cg15197657,-0.012656451
cg16172240,-0.012742809
cg23670630,-0.012919681
cg12499235,-0.0130327
cg20768326,-0.013045202
cg14022022,-0.013173174
cg03736795,-0.013236197
cg21237133,-0.013330624
cg27239981,-0.013367917
cg18900914,-0.013391349
cg00581043,-0.013499476
cg23942311,-0.013512953
cg25204088,-0.013554681
cg13941235,-0.014038912
cg05119290,-0.014153038
cg21507987,-0.01415406
cg26476939,-0.014255133
cg09717927,-0.014278645
cg25932869,-0.014505381
cg05455729,-0.014589495
cg07256668,-0.014758201
cg26908328,-0.014931766
cg00301762,-0.014977497
cg21130861,-0.015148808
cg16697775,-0.015151783
cg26347746,-0.01520764
cg02478379,-0.015345183
cg17650747,-0.01535362
cg26430023,-0.015465544
cg01251548,-0.015498502
cg25147604,-0.015620667
cg20248822,-0.015646215
cg09125127,-0.015648484
cg03327570,-0.015672171
cg02097604,-0.015819403
cg01054478,-0.015896766
cg12511214,-0.015901456
cg14157435,-0.015935645
cg14906103,-0.016228536
cg21061994,-0.016237169
cg09820716,-0.01634362
cg01435643,-0.016411536
cg03619256,-0.016421353
cg27115863,-0.016517312
cg22509027,-0.016534346
cg13500029,-0.016563408
cg22496973,-0.016576303
cg13520520,-0.01664883
cg02251663,-0.016682489000000002
cg06688770,-0.016705885
cg26978172,-0.016772366
cg11356375,-0.017174573
cg00290607,-0.017204638
cg22077686,-0.017218288000000002
cg15472797,-0.017271334
cg01518225,-0.017308659
cg12366685,-0.017337836
cg22969763,-0.017375233
cg17143376,-0.017488586
cg20030310,-0.017492933
cg14995202,-0.017502781
cg07365299,-0.017546025
cg24847829,-0.01766045
cg18155226,-0.017788493
cg21801378,-0.017797913
cg16844425,-0.017799295
cg09611599,-0.018025261
cg00849435,-0.018367557
cg26917665,-0.018499557
cg16127683,-0.018553324
cg16586594,-0.018609407
cg17386710,-0.01865187
cg06789517,-0.018688043
cg04604050,-0.01882391
cg03167944,-0.018866357
cg09514185,-0.019391899
cg06166767,-0.019394036
cg16415457,-0.01945236
cg03267026,-0.019473882
cg08172037,-0.019741074
cg16969872,-0.019929444
cg12457901,-0.020010498
cg00348763,-0.020108983
cg00592643,-0.020218036000000002
cg26478297,-0.020240805
cg17085123,-0.020246543
cg24452451,-0.020279206
cg16523158,-0.020421285
cg06804823,-0.02132256
cg17406023,-0.021353404
cg15572745,-0.021767263
cg14361526,-0.021846281
cg02722637,-0.021873822
cg25034991,-0.021894705
cg20148850,-0.022280741
cg04007726,-0.022482958
cg00481725,-0.02264447
cg24125828,-0.022769235
cg19948037,-0.022813936
cg20090108,-0.022980014
cg10916401,-0.023033836
cg03173502,-0.023454494
cg17066943,-0.023739292
cg19284039,-0.024454847
cg25993216,-0.024996223
cg00423030,-0.02509583
cg18281842,-0.025231415
cg17731209,-0.025313561
cg13655385,-0.02556016
cg00380835,-0.025730678
cg23898189,-0.025824987
cg20283107,-0.025895309
cg00808935,-0.02612085
cg11162249,-0.026366417
cg25419914,-0.026639157
cg08086906,-0.026711156
cg18680181,-0.02671875
cg12846737,-0.027122583
cg05919561,-0.027172446
cg20689647,-0.027501073
cg09914675,-0.02751425
cg17806717,-0.02765722
cg15822858,-0.027741572
cg26362263,-0.027992497
cg19235974,-0.028382333
cg04726869,-0.028440463
cg11376147,-0.028534317
cg03954991,-0.02868715
cg03996398,-0.028886408
cg20698421,-0.029023459
cg19743103,-0.029233153
cg09487101,-0.029346345
cg09823288,-0.029614826
cg01285435,-0.029705035
cg10816283,-0.029922813
cg00660843,-0.029971294
cg10286056,-0.030122729
cg26869412,-0.030554276
cg09911585,-0.030670198
cg08015704,-0.031329545
cg15056794,-0.031408646
cg05332525,-0.031447336
cg03625415,-0.031571454
cg18995788,-0.032046243
cg27190967,-0.03254537
cg09919392,-0.032556115
cg07658681,-0.032661633
cg26175729,-0.03298808
cg01413354,-0.033311307
cg25983070,-0.033623418
cg15213081,-0.033687514
cg04164838,-0.03374169
cg25080229,-0.033776625
cg24550026,-0.033931836
cg19086309,-0.034024911
cg12712184,-0.034425075
cg12909559,-0.03443356
cg17533458,-0.034478524
cg26503877,-0.034530488
cg21163347,-0.034699391
cg06533408,-0.035144142
cg03243895,-0.035201382
cg12080791,-0.036171359
cg24913868,-0.036246175
cg08440266,-0.036327672
cg15833940,-0.036602528
cg18004701,-0.036773646
cg21912938,-0.036788807
cg14431592,-0.037029332
cg23350106,-0.037324943
cg06692871,-0.03736262
cg05243700,-0.037599207
cg20493718,-0.038389377
cg25019648,-0.038738147
cg06067393,-0.039039076
cg02116255,-0.039793364
cg03646189,-0.040110597
cg25001190,-0.040428556
cg21862126,-0.040964438
cg12644625,-0.040994541
cg24240870,-0.04165119
cg21952646,-0.041773004
cg07573872,-0.042213585
cg04141796,-0.04224904
cg14987048,-0.042256117
cg08309687,-0.042493622
cg00873186,-0.042546114
cg21429551,-0.043720782
cg08267072,-0.044274071
cg04438497,-0.044312594
cg09479241,-0.044435436
cg14559147,-0.044544537
cg26886334,-0.044560666
cg17968511,-0.04458867
cg20418529,-0.045153388
cg27551895,-0.045236323
cg09097345,-0.045405073
cg13788625,-0.045461056
cg03162314,-0.045690911
cg08135379,-0.045946795
cg21785034,-0.046028206
cg27442478,-0.047030401
cg13700939,-0.047250907
cg04997273,-0.047992764
cg14351767,-0.048653787
cg17646820,-0.048717024
cg08644045,-0.048885288
cg15289427,-0.048990707
cg06059056,-0.049217629
cg01831904,-0.049462193
cg13594957,-0.049736803
cg18235026,-0.049815228
cg06795963,-0.050605592
cg27309702,-0.05069182
cg06580943,-0.050904526
cg05124614,-0.051683486
cg13844237,-0.053388397
cg11228504,-0.053766061
cg22866267,-0.05425893
cg05418719,-0.054509504
cg20060185,-0.054985717
cg12593793,-0.055458181
cg04332513,-0.05553481
cg19211853,-0.055705893
cg11417675,-0.055765601
cg05876635,-0.05599759
cg16743273,-0.056631854
cg20253855,-0.057081168
cg09547625,-0.058280319
cg07357157,-0.05848526
cg16230626,-0.058620564
cg11345323,-0.059525723
cg06942637,-0.059917992
cg25106322,-0.060264783
cg09554443,-0.060625044
cg04612503,-0.060888873
cg05991220,-0.061321642
cg12379720,-0.061847968
cg04569152,-0.06192751
cg17061862,-0.062753357
cg25683811,-0.063295195
cg18082788,-0.063384846
cg14476101,-0.063415693
cg26456554,-0.065304594
cg06838877,-0.065673495
cg11408395,-0.065797656
cg25599475,-0.065816026
cg04540442,-0.066443618
cg18701093,-0.066759442
cg01199327,-0.066851268
cg13936854,-0.067149558
cg09469355,-0.067706167
cg08093216,-0.067803589
cg14850784,-0.067962558
cg17679246,-0.068667617
cg25281677,-0.069082449
cg16662477,-0.069655551
cg27588321,-0.070600607
cg23051272,-0.070615157
cg26209816,-0.070730291
cg23032421,-0.071256455
cg02043791,-0.073575113
cg19912427,-0.074234125
cg07904900,-0.07449658
cg06690548,-0.074997441
cg23850913,-0.075938807
cg05496738,-0.076758268
cg17766560,-0.077754496
cg03719040,-0.078223096
cg24352618,-0.079279624
cg15462970,-0.079305736
cg00262132,-0.079664241
cg12170787,-0.079712948
cg15607387,-0.081380814
cg00318947,-0.081728935
cg09237846,-0.082305442
cg21268770,-0.082737819
cg19893929,-0.085374313
cg26870961,-0.085468927
cg03563354,-0.086251929
cg21876001,-0.086317209
cg00098175,-0.086628098
cg12595026,-0.088397007
cg26134737,-0.088939571
cg26918756,-0.089188933
cg13399203,-0.093243548
cg20307302,-0.096177017
cg05852040,-0.096399335
cg13239133,-0.096554074
cg00668559,-0.096609979
cg22995042,-0.096969967
cg09424348,-0.098198511
cg18375860,-0.098605043
cg26921611,-0.098831754
cg02119938,-0.099604882
cg05484949,-0.101910515
cg08548559,-0.101985504
cg14660539,-0.104143492
cg20053381,-0.105442525
cg13685727,-0.105593326
cg09664479,-0.105768376
cg01062937,-0.106926724
cg12648759,-0.110562555
cg17901584,-0.115490083
cg17501210,-0.117555827
cg23109867,-0.119146133
cg08726900,-0.119596026
cg16330359,-0.120859203
cg12637942,-0.121011565
cg27563174,-0.125048976
cg05603985,-0.126553387
cg05946118,-0.136682001
cg14787758,-0.13971451
cg05635807,-0.142945761
cg12505230,-0.143921758
cg01787285,-0.149825667
cg10381071,-0.152499161
cg09238801,-0.154381766
cg10426084,-0.157239515
cg15002761,-0.167244076
cg12644668,-0.167269233
cg11694119,-0.171869259
cg14520626,-0.174618115
cg19354523,-0.175481548
cg23002097,-0.175629514
cg18181703,-0.181282025
cg08971334,-0.185000965
cg02949469,-0.192352137
cg13518625,-0.196934824
cg02713801,-0.204027519
cg12658720,-0.224825972
cg15564619,-0.239866338
cg26950531,-0.243381055
cg07303308,-0.246722613
cg02714303,-0.254417999
cg12106728,-0.25869896
cg16398761,-0.27548049
cg07469949,-0.365057054
cg09349128,-0.366126761
cg00574958,-1.607048579
