CpGmarker,CoefficientTraining
cg15015340,-0.177069064
cg22843803,0.056493693
cg02532488,-0.700325684
cg13547237,-0.244821395
cg06419846,0.173053972
cg05496363,0.052685055
cg20063906,-0.059773403
cg12328429,0.084155006
cg25969122,-0.230844144
cg18633600,0.258223734
cg08622677,0.228243806
cg01820374,0.122892482
cg25719851,-0.022925595
cg13828440,0.007369907
cg26986871,0.056829639
cg00748589,0.166719656
cg21747310,-0.14214148
cg00431549,8.83e-6
cg13302154,0.108000163
cg13909661,-0.274041919
cg19722847,-0.181925615
cg26311454,0.122618743
cg08900043,-0.061964424
cg00753885,-0.478311288
cg18573383,0.181171156
cg15405572,0.037353229
cg01528542,-0.142372036
cg08993878,-0.064338662
cg22827210,-0.027255117
cg03670162,-0.272548779
cg04596060,-0.665424984
cg21907579,-0.177227446
cg10281002,0.025872001
cg07172885,0.117264072
cg20404336,0.157368981
cg18582260,0.035026458
cg22179082,0.002964856
cg06648759,0.426865378
cg23357533,-0.315330856
cg20102280,-0.062042567
cg13767001,0.083143352
cg23389651,-0.293553057
cg09646392,-0.033184175
cg00593462,0.097570402
cg07115626,-0.094763614
cg06738602,-0.094900868
cg03032497,0.111167257
cg18771300,-0.020048513
cg24058132,-0.112975227
cg13027206,-0.045902277
cg15480367,0.194531027
cg12177001,-0.07785388
cg23709172,-0.186107442
cg14334310,-0.046881748
cg04875128,3.58099e-4
cg21296230,-0.025400229
cg02071305,0.006551842
cg03361973,0.060347983
cg16717122,0.145165276
cg04858164,0.021061771
cg25005357,0.175415186
cg08454546,-0.094942525
cg21801378,-0.108999297
cg15188939,0.204901746
cg20540209,0.168253736
cg05542681,0.136880027
cg08949164,0.26484193
cg09183146,0.073150402
cg00454305,0.104795616
cg02871659,0.088545773
cg00991848,0.443892891
cg02331561,-0.251920782
cg26974444,0.076079047
cg06112560,0.164151085
cg10917602,-0.01541014
cg09155044,-0.34067138
cg04031656,0.054786257
cg03746976,-0.057713285
cg18693704,-0.281443943
cg00658652,0.152610423
cg03991512,-0.076313755
cg22947000,0.022123113
cg07082267,-0.469183318
cg03486383,0.163455361
cg02228185,-0.040322638
cg23668631,0.005436849
cg14522800,0.130623663
cg25135555,0.19289556
cg13029847,0.647782172
cg06144905,0.159584367
cg11896923,0.03762834
cg06874016,-0.087728359
cg25809905,-0.098070008
cg04267101,-0.019686613
cg22507023,0.238758635
cg02867102,-0.119891936
cg13093111,0.008813891
cg13683374,-0.082641119
cg10644544,-0.667740113
cg03643998,-0.096155832
cg11620135,-0.017903185
cg25436157,-0.104484131
cg24217948,-0.064571004
cg17589341,0.057342287
cg17243289,0.043726185
cg12459502,-0.094150797
cg19283806,-0.117204493
cg10052840,-0.071280662
cg26005082,0.123793917
cg11766468,0.055276883
cg10586358,-0.045978588
cg14556683,-0.137408439
cg26842024,0.484248748
cg18335931,-0.250129622
cg17861230,-0.317548444
cg10498798,-0.270927703
cg27212234,1.019895062
cg17110586,-0.068681588
cg21944491,-0.061976207
cg21940708,0.226979162
cg15811427,-0.003532559
cg06458239,0.346805453
cg10729426,0.234125732
cg21911021,0.043583857
cg24834740,-0.071902899
cg19702785,0.127633982
cg07547549,0.21256908
cg12303084,0.651720134
cg27544190,-0.578092646
cg01262913,-0.001998917
cg17274064,-0.061618839
cg09428349,-0.409120335
cg10636297,0.185919976
cg12373771,-0.13986391
cg05442902,-0.240314839
cg16612562,0.001293445
cg19015086,0.153297682
cg21205978,0.081658381
cg01949403,0.059578005
cg08415592,-0.147841089
cg19853760,-0.061453988
cg23124451,-0.037615246
cg25459323,0.023730178
cg27187881,-0.244556011
cg00343092,-0.082073172
cg00347775,8.41664e-4
cg27131176,-0.192317101
cg22982767,-0.41219696
cg07016730,-0.029382863
cg01892695,-0.250618874
