CpGmarker,CoefficientTraining
cg07482451,0.156960509
cg27531336,0.148568073
cg13105766,0.146251046
cg18032812,0.145463178
cg20169823,0.143276543
cg25256099,0.138449971
cg24517323,0.138086232
cg17740434,0.137424697
cg23771956,0.131393772
cg17275074,0.130000992
cg23365097,0.129119647
cg06091647,0.128325001
cg12394168,0.126528226
cg00791851,0.125794187
cg18697348,0.12348464
cg22451356,0.122691014
cg09074113,0.113281982
cg05864010,0.113118143
cg11637682,0.112815729
cg25312970,0.11234705
cg02403541,0.111459475
cg24672014,0.110751377
cg16536016,0.110351552
cg21075784,0.109297415
cg19311244,0.108740355
cg27088726,0.10547326
cg27370573,0.105364288
cg15971496,0.100285075
cg14724265,0.100111165
cg00697672,0.099436432
cg00559635,0.09787347
cg11925263,0.089257882
cg10725227,0.089193685
cg26840770,0.089114967
cg10680180,0.087831001
cg16898124,0.086628891
cg21897425,0.083749937
cg18065160,0.080410867
cg07984380,0.080000585
cg24002003,0.079761005
cg20589883,0.078475498
cg03755052,0.077803699
cg18859248,0.077710085
cg17686487,0.075229929
cg18477429,0.073561289
cg03934392,0.070464732
cg10063805,0.069978771
cg00077898,0.069615262
cg26939539,0.069210155
cg08362206,0.068329243
cg00296005,0.064602997
cg25164957,0.060510995
cg08173263,0.059533493
cg23817169,0.059110201
cg04306069,0.058951512
cg04754615,0.058745641
cg07878951,0.058287309
cg01777586,0.05765064
cg22542663,0.056422331
cg24003749,0.055790956
cg20495964,0.055179323
cg01069043,0.054089092
cg00974579,0.053104979
cg07327178,0.05273341
cg07774964,0.05273065
cg22347357,0.052272938
cg27223728,0.050664891
cg26543232,0.050424379
cg11717597,0.049280196
cg23522872,0.048529847
cg22629375,0.04699947
cg12789884,0.04541871
cg04386759,0.045213192
cg23320965,0.045129095
cg00851732,0.045076518
cg11147919,0.043351826
cg14255617,0.042722474
cg11013726,0.042031783
cg05384724,0.041471515
cg14033514,0.040230598
cg14573833,0.040019214
cg06475503,0.038836621
cg27488007,0.03856577
cg18105725,0.03656311
cg10099651,0.033697949
cg01412762,0.033037187
cg12607287,0.032238371
cg05302350,0.030630167
cg09812376,0.030625156
cg14993900,0.029435052
cg05705018,0.029420906
cg13498289,0.029384719
cg11260046,0.028215903
cg01097406,0.027601057
cg18854004,0.026937554
cg10890233,0.026918406
cg06846976,0.025954823
cg08614290,0.025407704
cg17001448,0.025183239
cg07218647,0.021593721
cg22563815,0.019103607
cg16081457,0.016784828
cg26393629,0.016556737
cg07984212,0.016237453
cg25598710,0.016015832
cg23979412,0.015289456
cg07139284,0.015184501
cg22200633,0.01421003
cg07021906,0.011555756
cg26502666,0.011076071
cg16856874,0.009688267
cg05085169,0.008775876
cg06698575,0.008142375
cg22388653,0.007928157
cg06618935,0.00595263
cg25868831,0.005792723
cg09068086,0.005549321
cg09953499,0.00532161
cg13700458,0.005299746
cg23601030,0.005081166
cg01124477,0.00454933
cg10271272,0.004403991
cg04798314,0.00418937
cg12571629,8.30472e-4
cg04332619,-1.50983e-4
cg17886420,-3.57859e-4
cg26203136,-6.79129e-4
cg22237668,-0.001904909
cg06484146,-0.00265727
cg19090533,-0.003018801
cg24421094,-0.003562909
cg03814644,-0.004042391
cg14514581,-0.006435048
cg16117554,-0.006629827
cg03345116,-0.007161262
cg16071219,-0.007776581
cg04832325,-0.008098998
cg07942273,-0.009551883
cg02057943,-0.011247544
cg07599786,-0.011651701
cg13705894,-0.011678589
cg01144436,-0.011731838
cg20154457,-0.011807768
cg08065229,-0.012904007
cg03606898,-0.013052119
cg26546113,-0.014386009
cg06898549,-0.016456898
cg14578009,-0.017245382
cg12770414,-0.017531072
cg00422488,-0.019334753
cg19155391,-0.019797486
cg14846292,-0.020748253
cg01018002,-0.025423767
cg04222728,-0.028025537
cg21594961,-0.0282425
cg10811340,-0.02824994
cg15949805,-0.029277739
cg16716449,-0.030337967
cg16269733,-0.030339692
cg05512483,-0.033756559
cg10820084,-0.034575437
cg11631271,-0.035061889
cg18147098,-0.035200646
cg18824446,-0.037343051
cg01268824,-0.037501896
cg07962338,-0.038775869
cg23912081,-0.039852177
cg09603829,-0.044014727
cg24943459,-0.044818245
cg03877680,-0.050778963
cg06382559,-0.052407714
cg07686916,-0.053860179
cg18209359,-0.055105937
cg18676053,-0.056818144
cg07471256,-0.057079257
cg09798888,-0.059274492
cg08509907,-0.059621547
cg12641240,-0.059795652
cg12012426,-0.059880451
cg18989085,-0.060131265
cg23466060,-0.060298018
cg08746254,-0.060731341
cg06447614,-0.061308178
cg17641566,-0.063869481
cg18007837,-0.065995776
cg22257786,-0.067418455
cg11613559,-0.067762125
cg27089768,-0.069120102
cg08291996,-0.071891348
cg19142181,-0.073727767
cg14078235,-0.073840792
cg05839365,-0.076768291
cg12924302,-0.07900201
cg02088470,-0.079794519
cg13519184,-0.082750569
cg05152974,-0.084836682
cg25414165,-0.084923151
cg09233429,-0.084974559
cg24733530,-0.085255009
cg22416596,-0.088496496
cg15725440,-0.090073007
cg20648369,-0.090247272
cg10306703,-0.092899625
cg21354781,-0.09328246
cg10631284,-0.095393526
cg23152235,-0.095723476
cg16345566,-0.098684022
cg13231384,-0.100113931
cg10543947,-0.101219674
cg13221899,-0.101530101
cg04872675,-0.108312692
cg22233844,-0.108613154
cg14754713,-0.110090423
cg08557624,-0.11145457
cg12704673,-0.114778663
cg09652086,-0.116837762
cg04851639,-0.119668378
cg26112661,-0.12224953
cg09788416,-0.12357818
cg01656216,-0.127325746
cg13051700,-0.131564836
cg11018337,-0.13304159
cg12894711,-0.133829497
cg15544596,-0.136138221
cg16260349,-0.136472031
cg05516505,-0.143879307
cg24838949,-0.144537327
cg26418147,-0.147187692
cg13735453,-0.147576189
cg26038190,-0.148122721
cg11363234,-0.148726864
cg08870587,-0.149713921
cg26529300,-0.150212178
cg03594801,-0.150528103
cg08806184,-0.15477673
cg23853026,-0.154923234
cg09142578,-0.155083898
cg02578470,-0.155711722
cg14978307,-0.15967288600000001
cg19862899,-0.160298064
cg01176516,-0.161406865
cg18701685,-0.167934911
cg16834011,-0.183210415
cg03681341,-0.183286226
cg17693669,-0.184031443
cg00116658,-0.184838742
cg06624358,-0.186636961
cg04398983,-0.187305116
cg22748740,-0.188023022
cg11860434,-0.188452884
cg10474597,-0.195723631
cg04203853,-0.195980477
cg21154793,-0.201300871
cg10008970,-0.206618527
cg20723436,-0.209963471
cg05530630,-0.211229639
cg03074663,-0.217473869
cg10729312,-0.219704952
cg00584000,-0.220986128
cg08324152,-0.221513365
cg16389456,-0.22293393
cg09249494,-0.223627972
cg05804170,-0.224946924
cg19335436,-0.226138767
cg04661001,-0.227267756
cg27427581,-0.232447842
cg12461469,-0.237840378
cg00622375,-0.23849766
cg01895890,-0.238870617
cg06644515,-0.240445768
cg18495484,-0.241611735
cg23272399,-0.242180188
cg06223736,-0.247190906
cg06894612,-0.251639967
cg18315834,-0.253222852
cg25446604,-0.254273084
cg03431111,-0.256257005
cg15221739,-0.25654935
cg07544038,-0.261056883
cg22365240,-0.264338075
cg02365514,-0.268823677
cg02847185,-0.272538525
cg14476101,-0.276011949
cg23051792,-0.276263647
cg00220102,-0.278738763
cg06368590,-0.28445945500000003
cg09901532,-0.310889679
cg08376310,-0.320436082
cg05042743,-0.320589392
cg06442240,-0.323992678
cg07949597,-0.328273012
cg24996930,-0.329708166
cg20513447,-0.337697212
cg24717024,-0.341368642
cg17464436,-0.354063221
cg21235078,-0.361041515
cg02583484,-0.362321881
cg26487157,-0.363268398
cg12069540,-0.366442985
cg11376147,-0.372466336
cg07201996,-0.380017954
cg27043159,-0.383615378
cg05655953,-0.395787754
cg22975318,-0.396801227
cg06824394,-0.408038094
cg21803245,-0.421064305
cg04745997,-0.422204875
cg14071612,-0.447030318
cg15831060,-0.449182682
cg06938101,-0.454209696
cg26615853,-0.461581658
cg08080174,-0.466389736
cg17315500,-0.467386865
cg20375320,-0.468669645
cg00332153,-0.472438132
cg21053741,-0.521821734
cg04651583,-0.522683035
cg25115993,-0.539341633
cg00252472,-0.545435712
cg07931411,-0.545965514
cg21628794,-0.554032723
cg22635008,-0.56585332
cg20283716,-0.571292551
cg06802565,-0.590317122
cg15043384,-0.590361141
cg00030466,-0.631204415
cg17591741,-0.661826146
cg09183840,-0.686696649
cg27176628,-0.697470716
cg17090968,-0.69969825
cg23873654,-0.700081339
cg17003395,-0.731345747
cg04678713,-0.807812608
cg02711608,-0.833526841
cg26856289,-0.878972084
cg20306694,-0.890931876
cg26369667,-0.908464573
cg26008007,-0.917332167
cg19692318,-0.941360834
cg12477533,-0.961048173
cg24537348,-1.014398322
cg07814318,-1.03090612
cg19706803,-1.063322251
cg06516445,-1.148820559
cg18917643,-1.151566444
cg06523224,-1.3605471710000001
cg12825509,-1.418139426
cg05962079,-1.513303279
cg24429337,-1.702370961
cg20624830,-1.80033544
cg06690548,-2.599312879
cg01305596,-5.042819902
