CpGmarker,CoefficientTraining
cg07494518,-5.794138096
cg26104204,-5.768101285
cg12238343,5.749756441
cg06327515,5.716566436
cg22991148,-5.681543236
cg10052840,-5.67467637
cg06134964,5.64268843
cg01626227,-5.640661125
cg02309431,-5.609942057
cg22511262,5.567558371
cg11903057,5.525340985
cg04718414,-5.452605586
cg26201213,5.446299477
cg24674703,5.41797411
cg25229964,5.410729068
cg10878896,5.340752668
cg04416752,-5.338257391
cg21120249,-5.286945909
cg19586576,5.285877086
cg15551881,5.216122264
cg11833861,-5.210109944
cg13700897,-5.203206279
cg05473871,-5.15604937
cg11487705,-5.062657046
cg16354207,-4.990591369
cg24921089,-4.986411499
cg04169469,4.926923884
cg20090497,4.874022045
cg20550118,-4.852301857
cg04601137,-4.847499211
cg17536848,-4.833656874
cg22282672,4.813692319
cg14423778,-4.795612884
cg07236943,4.684481441
cg03387497,4.630001389
cg05125838,-4.602562372
cg02735486,4.59476785
cg26824091,4.586931755
cg18691434,4.543967955
cg05228408,-4.49429672
cg19615059,4.492646466
cg13296371,4.457073326
cg16718891,-4.410288204
cg27514224,-4.390952425
cg00410898,-4.303054603
cg16543027,-4.284958486
cg14350002,-4.233812041
cg22407458,4.232471361
cg04480914,-4.215631426
cg11459714,-4.21297823
cg24493940,-4.202135081
cg03819692,4.145197074
cg08668790,4.112113212
cg07180649,-4.105965549
cg00515905,-4.103268356
cg22473095,4.044042377
cg17324128,-4.043943288
cg00113951,4.02670329
cg16408970,4.024035102
cg00412805,4.016808807
cg01400401,4.009589827
cg26581729,-3.998837847
cg12473775,-3.994735863
cg26109803,-3.984563973
cg05442902,-3.966098185
cg13351161,-3.960753228
cg21200703,3.959178135
cg23191950,3.958521328
cg05089968,-3.91160807
cg02071305,-3.886409522
cg26746469,3.866139002
cg17770886,3.827665372
cg04755031,3.817194129
cg01623187,-3.806275602
cg09322949,3.784159584
cg19514469,3.775144564
cg00687674,3.757669266
cg08475827,3.702746231
cg14918082,3.608249401
cg23818978,3.603684682
cg13975369,3.583069518
cg16295988,3.558270741
cg13323474,3.552242836
cg09304040,3.548407354
cg22580353,3.485338581
cg15903282,-3.473480174
cg13718960,3.468680041
cg00955230,3.41792265
cg06144905,3.413484589
cg09413557,-3.403045935
cg15856055,3.375380941
cg19685066,3.331314764
cg03258472,-3.301812331
cg16743289,3.265740439
cg26932976,-3.259148427
cg19883905,-3.218932622
cg16713727,3.187970744
cg21835643,3.158955159
cg23668631,-3.15460847
cg21006686,3.152813941
cg05441133,3.103760739
cg08587542,-3.06398296
cg20572838,3.062671547
cg21081971,-2.970173829
cg20492933,2.947623086
cg19731122,2.914336066
cg09851465,2.879940739
cg24505341,2.841188478
cg25536676,-2.837642113
cg19663795,-2.827607692
cg10917602,-2.815298757
cg23234999,2.789697779
cg06958034,2.788051118
cg19439331,2.757897465
cg14550518,-2.732393181
cg13854874,2.705537905
cg08586737,2.696221083
cg13307384,2.583560626
cg23152772,2.580749951
cg19560210,2.560159507
cg26711820,2.558421247
cg08900043,2.536833226
cg15013019,-2.533299173
cg21907579,2.497611714
cg13656062,2.484283954
cg08694544,2.481527201
cg06638451,2.479689072
cg07211259,-2.423609122
cg19297232,-2.403650899
cg04087608,2.383062953
cg20652640,-2.37602848
cg19378133,2.374343432
cg10570177,2.358758156
cg01252496,2.348957061
cg12177001,2.336851094
cg20891917,2.296781942
cg26022315,-2.270877875
cg06994793,2.264576345
cg15427448,2.261768982
cg25713185,2.25600198
cg25251635,2.248622897
cg26898166,-2.24450608
cg19028160,-2.242872325
cg12145907,2.227238015
cg07073964,-2.216579511
cg03007010,-2.202237705
cg20828084,2.193830696
cg21926612,-2.151586582
cg13571802,-2.123161461
cg21762589,2.116884479
cg16612562,2.080897193
cg00350702,2.072016695
cg19686152,-2.066714676
cg03703325,2.057604969
cg26614073,-2.026512819
cg18881501,-2.022128432
cg15171237,-1.981506525
cg08654655,1.973711223
cg11490446,1.961425559
cg03623878,1.943750756
cg13258700,1.935417196
cg00297600,1.908695219
cg08074477,1.902730524
cg06637774,1.89342443
cg19632206,1.89091587
cg16357381,-1.880522626
cg19149785,-1.875110597
cg00335286,1.855444605
cg00412772,1.844120976
cg20234170,1.829049562
cg07038400,1.7787351
cg21712685,-1.765357537
cg15498283,1.743616315
cg23127998,1.686038152
cg00582628,-1.678163605
cg18001427,-1.649720496
cg10669058,-1.649159645
cg19573166,-1.645326874
cg01946401,-1.552392375
cg08872493,1.548231761
cg22484793,1.547278123
cg05440289,1.547194374
cg12188560,-1.546553159
cg02480835,1.531112896
cg19356189,-1.528350646
cg12402251,1.509543012
cg22179082,-1.509071514
cg15201877,1.467052004
cg27626102,-1.465742937
cg21649520,-1.462031413
cg23213217,1.448091683
cg00744433,-1.411402743
cg24556026,1.410756917
cg19724470,-1.399107852
cg22809047,1.377506045
cg11896923,-1.375881082
cg00168942,-1.375221101
cg16984944,-1.359979716
cg02197293,1.326475211
cg19566405,1.286269453
cg10591174,-1.280172495
cg23338195,1.264378979
cg26350286,-1.261236982
cg06295856,1.251326977
cg01335367,1.211111994
cg05898102,1.202033611
cg18392482,-1.196389134
cg26312920,-1.182810193
cg12813792,1.182049823
cg08424423,-1.156840533
cg13510262,1.146725133
cg21363706,1.140495095
cg09254939,-1.115123986
cg13899108,1.112549015
cg21184495,-1.102666731
cg17627559,1.069116234
cg01261503,1.047474154
cg26219051,1.046570867
cg14009688,1.041709284
cg21993406,1.01756345
cg24110063,-1.01239731
cg10900550,-0.993401947
cg05422352,0.965636264
cg18384097,-0.960409715
cg01511567,-0.955659544
cg15489301,-0.925473409
cg26394940,-0.852196304
cg18241647,0.833493573
cg17966192,-0.814304713
cg18732541,0.797614179
cg20570279,-0.790590456
cg23239039,0.774552515
cg13654195,-0.764669972
cg17431739,-0.762536285
cg16816226,-0.761063169
cg08251399,0.755043977
cg09799873,-0.750651448
cg15887846,-0.742899932
cg22194129,0.727265735
cg25898500,-0.725019577
cg16372520,0.71058822
cg09096950,0.684630536
cg12864235,0.655304718
cg18809289,0.653578992
cg24651706,0.653433186
cg21201109,0.648066076
cg23568913,-0.644984918
cg23159337,-0.632208093
cg10795646,-0.630165
cg24332433,0.617734017
cg13861644,0.588384291
cg06171242,0.573872643
cg00338702,0.534125992
cg04818845,0.530063706
cg18468844,-0.514411149
cg06975499,-0.508782249
cg01128603,-0.499180939
cg13119609,-0.497800027
cg10667970,-0.494137066
cg09404633,-0.481760063
cg01918706,0.481129756
cg11618577,0.45590634
cg22983092,0.434401518
cg18771300,-0.430534396
cg10202457,-0.41970649
cg19371795,0.402226134
cg12991365,-0.399519083
cg22090592,-0.38718029
cg14972143,0.385312405
cg01056568,-0.326099256
cg24505122,0.307545432
cg12324144,0.299599643
cg05697249,-0.297182577
cg01459453,-0.294798529
cg16728114,0.275798966
cg09196959,0.260322504
cg04359302,0.255790471
cg00862290,-0.233766711
cg01114088,-0.226611181
cg13613532,0.21020524
cg12289045,0.205379773
cg16466334,0.166685207
cg09630437,0.165360604
cg04333463,0.164994457
cg05501584,-0.164581823
cg09294589,-0.157799598
cg16319578,0.155277938
cg13460409,0.148824189
cg18587364,-0.137734976
cg14105047,0.137366272
cg00079056,0.122818203
cg20674577,-0.120528788
cg22197830,-0.117965431
cg09045681,0.11706097
cg14467840,0.11617835
cg13587552,-0.096960459
cg25022327,-0.085880587
cg04616566,0.068531735
cg26842024,0.063834719
cg17903544,0.058590013
cg21053529,-0.052460218
cg06363129,-0.047794699
cg23173910,-0.047747114
cg09434995,0.04407787
cg13843773,0.043585555
cg27440834,0.033980159
cg15642326,0.032502686
cg27244482,-0.031981428
cg00083937,0.030577331
cg22395019,0.027494572
cg17923358,0.024808297
cg17861230,0.023738294
cg08212685,0.012944061
cg12373771,0.01052681
cg00503840,0.002679625
cg15381313,0.002078841
