CpGmarker,CoefficientTraining
cg05360774,0.280049566
cg05376617,0.089632383
cg05386977,0.632796365
cg05388545,0.93102024
cg05388821,-2.059594232
cg05391998,0.41511772
cg05445326,-0.173171208
cg05463027,-29.7405477
cg05483252,0.305245766
cg05521150,0.702189178
cg05577016,0.299049979
cg05593641,0.038413879
cg05597836,0.462618753
cg05656900,0.755059893
cg05726118,0.051631557
cg05765580,0.130524577
cg05767404,0.563368603
cg05770238,0.24204874
cg05774698,-2.320631602
cg05829145,0.170590665
cg05861879,-5.543646882
cg05863683,-0.283281358
cg05869537,0.063610078
cg05896902,0.21520033
cg05980111,-5.522543416
cg05991454,0.014043784
cg06024411,0.042957456
cg06073139,-1.28806062
cg06120399,0.738537794
cg06145435,-0.677187742
cg06147863,0.377529946
cg06156376,0.273440727
cg06182099,0.946303181
cg06204938,0.5377943
cg06217245,-2.278131474
cg06235390,0.512185048
cg06411551,0.097067328
cg06460691,-4.077190087
cg06473578,0.36637753
cg06490845,0.182156134
cg06504636,-1.381615175
cg06522772,0.728211483
cg06545268,0.115654688
cg06565975,-1.389352433
cg06594770,0.300289137
cg06619299,-1.623710909
cg06625004,0.141263941
cg06639733,-1.088024357
cg06644488,0.3866171
cg06660332,0.280875671
cg06664254,0.381247418
cg06682875,0.239737306
cg06697600,0.330028914
cg06712651,0.991325898
cg06713116,-5.000895055
cg06723492,-1.851084636
cg06732989,-1.103300273
cg06734510,-3.668344138
cg06754224,0.670384139
cg06772202,0.575534856
cg06799422,0.328376704
cg06807593,0.880214787
cg06817264,0.057001239
cg06867482,0.542337877
cg06868100,0.457249071
cg06871074,0.228004957
cg06872257,0.628665841
cg06872548,0.243287898
cg06882058,0.48409748
cg06891458,0.219743907
cg06916725,0.004543577
cg06933824,0.256092524
cg06980387,0.028087567
cg06995548,0.327963651
cg07000567,0.359521076
cg07029024,0.874019
cg07097041,0.389508468
cg07104557,0.34151336
cg07163735,-7.374994943
cg07170253,-5.879773448
cg07200877,0.940520446
cg07216884,0.533663775
cg07235774,0.29574556
cg07235805,0.491945477
cg07240834,0.209417596
cg07255019,0.709624122
cg07286682,0.035935564
cg07312601,-10.34627634
cg07322898,0.115667306
cg07325246,0.273853779
cg07379055,0.213548121
cg07379335,0.679884345
cg07384080,0.398595622
cg07393255,0.098306485
cg07401435,-7.343792335
cg07434944,0.353338963
cg07447773,0.26724494
cg07486199,-3.734883668
cg07495704,-23.24721626
cg07537152,-0.407400242
cg07540084,0.53283767
cg07547765,0.393638992
cg07560510,0.153655514
cg07571344,0.384964891
cg07571928,0.270136307
cg07590529,0.202808757
cg07671586,0.322180917
cg07675337,0.399834779
cg07725123,0.400660884
cg07736657,-0.566536971
cg07742235,0.676779822
cg07764386,-7.346416671
cg07779444,0.423378769
cg07800658,0.58653449
cg07803375,0.498967369
cg07833467,-0.403680055
cg07850154,-33.64986406
cg07888957,0.192482445
cg07910813,-2.574677787
cg07917528,0.073696332
cg07925670,0.33952912
cg07938847,-2.665027843
cg07961015,0.365964477
cg08030082,0.26559273
cg08034070,0.226352747
cg08034171,0.164807931
cg08046569,0.175547295
cg08081725,-16.50151564
cg08096291,0.375051632
cg08129490,0.823213548
cg08203715,0.794712929
cg08208133,0.379182156
cg08220614,0.143275033
cg08235413,-10.47534473
cg08241514,0.4370095
cg08248579,0.968608013
cg08270964,0.961586121
cg08274097,0.992565056
cg08277216,0.349442379
cg08301612,-10.99337409
cg08317738,0.10097237
cg08349335,0.893845518
cg08373610,0.97315159
cg08402963,0.32094176
cg08428188,0.622057001
cg08434127,-1.852872775
cg08443203,0.474597274
cg08467103,0.098454146
cg08526814,-24.67192062
cg08529529,-27.93679343
cg08530484,-1.030582966
cg08551532,0.547027837
cg08583763,0.818256919
cg08593364,-17.42228852
cg08614441,0.627013631
cg08644365,-0.508534444
cg08649707,-5.238272212
cg08652441,0.372573317
cg08663634,0.432052871
cg08693738,0.021478728
cg08723357,0.985130112
cg08733522,-7.280130838
cg08742502,0.989260636
cg08749599,0.960760017
cg08762484,0.67905824
cg08764927,0.322593969
cg08797444,0.224700537
cg08822136,0.207352334
cg08824847,0.65551425
cg08826281,-2.113478927
cg08844900,-2.635162915
cg08858130,0.088806278
cg08878450,0.322662988
cg09012544,0.07063197
cg09025327,0.475836431
cg09042411,0.206526229
cg09053247,0.251452673
cg09063262,-3.913876008
cg09110394,0.730689798
cg09119665,-4.077431262
cg09134314,0.936389922
cg09143673,0.377942999
cg09151131,0.879801735
cg09153897,0.154894672
cg09164168,0.206939281
cg09206294,0.346964064
cg09234599,0.819909128
cg09294095,0.160264354
cg09323728,0.426683189
cg09328979,0.317224287
cg09363587,0.499380421
cg09425279,0.160677406
cg09428868,0.837670384
cg09521743,0.105741429
cg09547190,0.642296572
cg09578829,0.373399422
cg09628195,0.481619166
cg09645572,0.318829714
cg09728393,0.990086741
cg09754948,-15.80284482
cg09773473,0.474184221
cg09832613,-1.474833824
cg09837656,0.607187113
cg09854088,0.495249897
cg09884146,0.934737712
cg09924848,0.731515903
cg09938213,0.295332507
cg09948192,-0.72476995
cg09969462,0.360181743
cg10046620,0.157372986
cg10082647,0.195786865
cg10110957,0.957042544
cg10123952,-1.126893399
cg10133725,0.479140851
cg10147507,0.16811235
cg10149296,0.351960174
cg10196532,0.07724081
cg10213353,0.422552664
cg10314221,-3.862695964
cg10378538,-0.656188613
cg10395519,0.549359769
cg10406027,-9.643350483
cg10426464,0.468401487
cg10432859,0.594382487
cg10460946,0.716232962
cg10515671,-8.300484344
cg10519437,0.034443737
cg10529555,-6.48306741
cg10543574,0.106980587
cg10599571,0.263527468
cg10612617,0.029335409
cg10616300,0.274266832
cg10662179,0.258983891
cg10693071,0.048327138
cg10695490,-4.952111021
cg10715265,0.17141677
cg10741153,0.503097893
cg10750934,-6.117420257
cg10760299,0.238744321
cg10770076,0.498141264
cg10780778,-1.524516166
cg10805511,0.118133003
cg10809491,0.184221396
cg10836173,0.218091698
cg10919204,0.429161504
cg10951117,-8.273056419
cg10960709,0.106567534
cg11015497,-2.169528401
cg11029475,0.406030566
cg11155735,0.148067046
cg11173499,0.187466656
cg11177223,0.765386204
cg11218175,-1.059203095
cg11290188,0.467988435
cg11313708,0.200330442
cg11358741,0.084262701
cg11402700,0.163981826
cg11421702,0.959933912
cg11438134,-4.09479804
cg11449408,-1.105252325
cg11471262,0.997521685
cg11505841,0.375877736
cg11517269,0.373827601
cg11534593,0.291201983
cg11540735,0.268071045
cg11562411,0.177199504
cg11565355,0.080545229
cg11618577,0.136307311
cg11663600,0.024370095
cg11756095,0.710450227
cg11792186,-0.138285921
cg11829633,0.913258984
cg11835020,0.960346964
cg11835347,-13.51749626
cg11840849,-3.464089761
cg11934819,0.371747212
cg12000995,0.232961586
cg12007048,-10.52782086
cg12036877,0.524136718
cg12045999,0.189591078
cg12051614,0.313506815
cg12058385,-0.001823242
cg12119029,0.444444444
cg12122631,0.543163982
cg12131894,-2.386202608
cg12133664,0.572903759
cg12188416,-0.755932087
cg12205435,0.151845265
cg12211856,0.380834366
cg12223258,0.138785626
cg12226009,-0.410787306
cg12283398,0.114828583
cg12305200,0.055349029
cg12325455,0.255266419
cg12354986,-4.256448579
cg12380854,0.730276745
cg12459028,0.73275506
cg12480416,0.225526642
cg12491223,-12.29920092
cg12580930,0.812061132
cg12581592,0.245766212
cg12594615,0.451053284
cg12596182,0.717472119
cg12606409,0.100371747
cg12750151,0.90251962
cg12753009,0.511358943
cg12788037,0.190417183
cg12836280,0.306071871
cg13000649,0.161916563
cg13017983,0.724907063
cg13058214,0.708384965
cg13061373,-1.084195547
cg13079123,0.41676993
cg13127159,-1.924514749
cg13127231,0.277984304
cg13139020,-0.831367311
cg13156931,0.514663362
cg13227806,0.155955517
cg13283153,0.140850888
cg13311096,0.250309789
cg13323701,0.352746799
cg13330671,0.113882402
cg13390332,-9.418860856
cg13393036,0.380421314
cg13399816,0.12102437
cg13417559,0.941346551
cg13435820,0.539033457
cg13507964,0.408921933
cg13549152,0.587773647
cg13557773,-0.571885765
cg13561879,0.015282941
cg13569146,0.153242462
cg13582001,0.436183395
cg13666174,-0.218632294
cg13687915,0.999173895
cg13690424,0.159851301
cg13721134,0.196199917
cg13731523,0.13768293
cg13732582,0.530772408
cg13777609,-1.978073765
cg13790268,0.497315159
cg13791379,-3.121275296
cg13792233,0.787691037
cg13798745,0.346592304
cg13813086,-6.226619519
cg13827984,0.546468401
cg13831329,0.406443618
cg13868473,0.408508881
cg13872065,0.857909955
cg13947929,0.044609665
cg13953458,0.095002065
cg14003022,-1.398537171
cg14053997,-0.173562091
cg14067761,0.856670797
cg14074486,0.390334572
cg14198472,0.239157373
cg14228146,0.267657993
cg14242246,0.83188765
cg14268226,0.811235027
cg14268632,0.244940107
cg14353201,-2.492420398
cg14363469,0.4118133
cg14368149,0.983477902
cg14371590,0.519206939
cg14388049,0.192069393
cg14442518,0.981825692
cg14524754,0.225113589
cg14540297,-9.9491088
cg14584255,0.356093652
cg14591667,0.134242049
cg14594111,0.95456423
cg14602471,0.529533251
cg14634687,0.926889715
cg14688451,-3.922275468
cg14692106,0.256918629
cg14701072,0.442861494
cg14757738,0.259809996
cg14768256,-0.903010819
cg14775751,-3.592663623
cg14781189,0.384551838
cg14848077,-2.634131291
cg14903689,0.677819083
cg14905600,0.762907889
cg14919250,0.21685254
cg14939821,0.648492359
cg15031579,0.945890128
cg15038286,-3.503760552
cg15063695,-14.61865262
cg15102179,0.510119785
cg15105011,-0.576017457
cg15232290,0.335878582
cg15247329,-0.211355726
cg15258447,0.273027675
cg15262984,-1.742962809
cg15282632,0.629904998
cg15299997,-13.14799488
cg15373880,0.869475423
cg15384383,0.320115655
cg15397472,0.336637753
cg15409712,0.577034283
cg15431821,0.216439488
cg15445281,0.028869176
cg15543489,-0.034682356
cg15575356,0.886823627
cg15600051,-1.30993263
cg15604051,0.439074762
cg15611336,0.150764147
cg15626112,0.5125981
cg15635368,0.883519207
cg15639684,0.140024783
cg15662902,0.142503098
cg15686393,0.061131764
cg15706250,0.19991739
cg15744005,0.357290376
cg15751090,0.187938868
cg15771128,-6.177731907
cg15792487,0.013630731
cg15824291,0.300702189
cg15840418,-0.043047164
cg15876676,0.398182569
cg15922176,0.923172243
cg15964523,0.249896737
cg15988970,-0.149906634
cg15996342,0.199504337
cg16010596,0.178025609
cg16139227,0.357703428
cg16151795,0.36472532
cg16178415,0.643948781
cg16195091,0.14622057
cg16213375,0.017761256
cg16218715,-9.093611887
cg16248756,0.636513837
cg16251130,-1.501774915
cg16296679,-0.519562783
cg16308533,0.542750929
cg16326902,0.299876084
cg16335858,0.855018587
cg16368750,0.107393639
cg16375265,-3.311266837
cg16399833,0.738950847
cg16427513,-2.052640922
cg16448636,0.522098306
cg16457307,-0.610415311
cg16520312,0.038826931
cg16555466,0.874432053
cg16572224,0.76724479
cg16596957,-0.98582029
cg16643422,0.695167286
cg16653408,0.839735646
cg16699385,0.441553077
cg16701167,0.224287485
cg16751098,-1.081061047
cg16824126,0.049566295
cg16845257,-0.452692533
cg16861209,0.17472119
cg16886581,0.240809583
cg16888547,-7.606565448
cg16895261,0.289549773
cg16931969,0.061957869
cg16936289,0.941759603
cg16949914,0.958281702
cg16983588,-8.600609632
cg17053538,-1.670348311
cg17054674,-8.427154007
cg17088155,-0.456977262
cg17105886,0.954151177
cg17109725,0.497828203
cg17173187,0.14952499
cg17179570,0.169351508
cg17230535,0.419248245
cg17255214,0.43866171
cg17274064,-5.776061772
cg17279125,0.046674928
cg17279458,0.488641057
cg17310773,-5.833811097
cg17319774,0.041305246
cg17327990,0.298223874
cg17334937,0.513011152
cg17430167,0.110285006
cg17491146,0.361833953
cg17494199,-3.822973935
cg17521665,0.989673689
cg17527798,0.471705907
cg17587327,0.229244114
cg17598574,0.399421727
cg17667648,0.324659232
cg17672850,0.069123196
cg17708016,0.449814126
cg17814814,0.285006196
cg17852385,0.246179265
cg17870909,-8.312083985
cg17877566,0.792234614
cg17910899,-0.070852518
cg17951878,-3.984104173
cg17968037,0.454357703
cg17996830,-0.61278669
cg18034295,0.612969847
cg18059933,0.39487815
cg18064071,-0.499362472
cg18070470,0.260223048
cg18071071,-0.523176584
cg18161890,0.391160677
cg18222590,0.786864932
cg18245230,0.840974804
cg18257485,0.826517968
cg18297745,0.084671716
cg18320111,0.287484511
cg18329931,0.476662536
cg18346576,0.978521272
cg18365211,-5.012205558
cg18374181,0.244527055
cg18385671,-0.66398382
cg18419358,0.905410987
cg18449021,0.198678232
cg18468088,0.203634862
cg18477009,0.410038955
cg18497052,0.191243288
cg18515886,-2.768074515
cg18538662,0.301941347
cg18552861,0.286245353
cg18581929,0.157786039
cg18611122,0.742668319
cg18625610,0.470466749
cg18634665,0.172655927
cg18638383,-2.70744537
cg18668382,0.881040892
cg18674980,0.130937629
cg18696495,0.650970673
cg18735810,0.116480793
cg18737081,0.740603057
cg18793806,0.31928955
cg18797590,-8.23946511
cg18811731,0.58157786
cg18833928,0.499793474
cg18894440,0.383725733
cg18931760,0.392399835
cg18940274,0.957455597
cg18958126,0.04874019
cg19002763,-0.025151697
cg19008597,0.759190417
cg19013753,0.178438662
cg19021188,0.089375783
cg19043574,0.060718711
cg19065831,0.304006609
cg19066391,0.358529533
cg19196221,0.227679196
cg19197212,0.521272202
cg19205909,0.065675341
cg19211382,0.755885998
cg19226100,0.980999587
cg19248564,0.410574143
cg19308132,0.452292441
cg19324714,0.396943412
cg19445684,0.619414078
cg19452535,0.434944238
cg19462210,-1.509770801
cg19506311,0.70590665
cg19514613,0.001239157
cg19539664,-12.63446412
cg19552640,-1.689360983
cg19570154,0.263114416
cg19685479,0.059892606
cg19691410,-5.893684417
cg19697725,0.895910781
cg19716643,0.468814539
cg19733534,0.496902107
cg19761014,0.97810822
cg19774627,0.203221809
cg19777853,0.430813713
cg19830657,0.1511772
cg19857407,0.072697233
cg19900821,-1.683654054
cg19904425,0.155307724
cg19935065,0.473358116
cg19959917,0.420487402
cg19965810,0.07228418
cg20014988,0.469640644
cg20039814,0.437422553
cg20059012,-4.280430573
cg20102877,0.1007848
cg20110742,-9.907883612
cg20120351,0.904584882
cg20141652,0.109871954
cg20155447,-0.591691845
cg20172563,0.379595209
cg20203395,0.381660471
cg20235117,-9.274590455
cg20262330,0.296984717
cg20271057,0.600195432
cg20276402,-0.367852814
cg20320656,0.926476663
cg20321251,0.957868649
cg20353653,0.928954977
cg20356878,-0.026882863
cg20433521,0.481206113
cg20454518,0.139198678
cg20456258,0.239042386
cg20468787,-1.370352299
cg20482143,-2.59662003
cg20494635,-4.334038913
cg20623702,0.887236679
cg20631820,-0.146403247
cg20642413,0.742255266
cg20666917,0.058240397
cg20701183,0.259396943
cg20708173,0.410987195
cg20711218,0.041718298
cg20713174,0.126807105
cg20744163,0.150292712
cg20775810,-0.954286341
cg20780880,0.089219331
cg20790367,0.432465923
cg20797905,0.531598513
cg20802392,0.796778191
cg20816447,-10.01513544
cg20893838,0.280462619
cg20908204,0.78479967
cg20991421,0.378356051
cg21004924,0.103263114
cg21052677,0.80503924
cg21064451,-0.881376957
cg21088119,-4.929957305
cg21112954,0.409334986
cg21136371,0.71086328
cg21144340,-0.491424394
cg21188242,0.82693102
cg21207665,0.394052045
cg21248554,0.113176373
cg21251926,-1.528941271
cg21293242,0.260636101
cg21320768,0.036348616
cg21333674,-2.002316285
cg21357291,0.414291615
cg21415227,0.465097067
cg21436456,0.281701776
cg21479132,-2.651069104
cg21500300,0.741429162
cg21500966,0.121437423
cg21571060,-7.412342512
cg21574853,-7.386688478
cg21644387,0.673275506
cg21672276,0.453531599
cg21692450,0.014072617
cg21697134,-1.790877023
cg21759268,0.282114829
cg21782813,-4.347489784
cg21793437,0.943824866
cg21796167,-11.86358126
cg21838488,0.114415531
cg21839331,0.075516357
cg21854228,-0.280368235
cg21923770,0.717508483
cg21926804,-0.390007507
cg21946667,0.340355225
cg21962450,0.109458901
cg22012583,0.876084263
cg22022379,0.482032218
cg22025854,-1.875421545
cg22027946,-0.484257327
cg22079161,0.382486576
cg22103003,-2.916722418
cg22120714,0.006195787
cg22156842,-2.373799576
cg22189725,0.096241223
cg22202381,0.31598513
cg22239201,0.995869475
cg22242614,-3.921482395
cg22264409,0.392812887
cg22283925,0.434118133
cg22348356,-10.32088523
cg22425568,0.114002478
cg22548220,0.234200743
cg22637538,0.016935151
cg22639561,-9.544065193
cg22652782,-18.1396963
cg22706610,0.503510946
cg22720431,-0.084368788
cg22733207,0.87897563
cg22737282,0.005369682
cg22779878,-3.787232567
cg22826874,0.204874019
cg22860775,0.508467575
cg22900229,0.368855845
cg22920538,-3.802133135
cg22935921,0.387443205
cg22977317,0.795952086
cg23030863,0.461792648
cg23043611,0.395704254
cg23065100,-0.564063259
cg23066280,-0.153221724
cg23080060,-1.922040952
cg23124451,-13.49218833
cg23151014,0.51425031
cg23172400,0.41016109
cg23188704,0.51590252
cg23206745,-0.43515229
cg23207054,0.931433292
cg23210521,0.031805039
cg23260525,-0.55723065
cg23266598,-10.3193103
cg23282585,-16.24094824
cg23307798,0.083023544
cg23336797,0.551838083
cg23367683,0.158199091
cg23373153,-3.616774139
cg23464183,0.31268071
cg23489630,0.521685254
cg23581183,0.798430401
cg23581793,0.863279637
cg23600866,0.262288311
cg23613051,-0.131811999
cg23618638,0.19496076
cg23624713,-5.545504662
cg23626546,-7.691567126
cg23670519,0.729037588
cg23698023,-0.056229458
cg23736055,-4.565672771
cg23737061,0.879388682
cg23737927,-0.639429401
cg23777173,-0.847614384
cg23799375,0.277158199
cg23830205,-3.296931987
cg23833896,-1.83551467
cg23893460,0.236679058
cg23895495,0.622470054
cg24015175,0.993391161
cg24044052,-5.474731149
cg24087736,0.104735426
cg24109012,0.518865341
cg24112692,0.261875258
cg24164702,0.764560099
cg24240870,-0.504111701
cg24249248,-1.290433706
cg24253500,0.118324224
cg24311135,0.349855432
cg24327262,0.538207352
cg24370881,0.486162743
cg24412006,0.715819909
cg24437311,-6.479901694
cg24453699,0.48905411
cg24479590,0.007434944
cg24512005,0.614622057
cg24555670,0.265179678
cg24617723,0.09582817
cg24650267,0.557620818
cg24674269,0.454770756
cg24757926,0.528294093
cg24768116,0.109045849
cg24784350,0.087154069
cg24870774,0.00165221
cg24873872,0.35277505
cg24874254,0.980173482
cg24913868,-10.01169878
cg24920358,0.416356877
cg24924449,0.607600165
cg24935556,-2.869677205
cg24952754,-7.599922812
cg24983539,0.842627014
cg25036456,-2.412865343
cg25119002,-0.24621624
cg25122125,-4.443039276
cg25123427,0.793473771
cg25127315,0.129285419
cg25151919,0.493184634
cg25179758,0.916150351
cg25188760,0.20948276
cg25215230,-0.846389396
cg25326896,0.006608839
cg25351599,0.113589426
cg25353171,0.325485337
cg25361506,0.269723255
cg25363789,-1.576558971
cg25394782,0.127257129
cg25409140,0.232135481
cg25481454,0.920280876
cg25486749,-1.803531027
cg25509697,0.38826931
cg25561904,0.356877323
cg25645064,0.044196613
cg25660036,0.24039653
cg25671438,0.72779843
cg25697881,-0.412287394
cg25749107,0.009274557
cg25753817,0.888888889
cg25783326,0.24370095
cg25846723,0.369268897
cg25860399,-0.964703075
cg25872744,0.405204461
cg25940248,0.550185874
cg25961618,0.772821148
cg25969992,-0.230609121
cg26035892,0.719537381
cg26070099,0.025609252
cg26082368,0.220983065
cg26097391,0.53448988
cg26157803,0.517141677
cg26160218,0.307014168
cg26175729,0.839322594
cg26282236,0.420212735
cg26292895,-8.527660148
cg26307871,0.354812061
cg26317006,0.928541925
cg26322872,-2.347503285
cg26325335,0.219574037
cg26340700,0.770755886
cg26365925,0.060305659
cg26397549,-6.214088549
cg26403416,-0.959711672
cg26424649,0.268484097
cg26467949,-1.706478501
cg26468833,0.603882693
cg26471982,0.63527468
cg26493814,-0.815875348
cg26509915,-0.144351194
cg26514961,0.294919455
cg26562921,0.540685667
cg26635214,-15.1806246
cg26636010,-0.76342378
cg26684673,0.252375052
cg26693467,-4.095797771
cg26726141,-2.901771825
cg26734888,0.309789343
cg26780581,0.034696406
cg26781129,0.482445271
cg26808167,0.592317224
cg26848071,0.862453532
cg26850624,-0.274998159
cg26888530,0.209830648
cg26951091,0.948781495
cg27021512,-12.09437303
cg27022827,0.740190004
cg27039118,0.968194961
cg27045062,-6.403338463
cg27078652,-3.484427876
cg27227029,0.205287071
cg27241134,-5.557850898
cg27249858,0.888475836
cg27261733,0.361007848
cg27262717,0.188764973
cg27300045,-2.759400468
cg27355653,-0.293295768
cg27396824,0.258250193
cg27434984,0.987195374
cg27532318,0.454863503
cg27574654,0.323007022
cg27629782,-1.143496087
cg27637363,0.045848823
cg27645544,-0.210304033
