CpGmarker,CoefficientTraining
cg23332900,-0.004051521
cg05783384,-0.004313132
cg05030953,-0.005380793
cg03354772,-0.00667037
cg08079266,-0.011576098
cg14788994,-0.011856401
cg14071524,-0.012164702
cg18155226,-0.013937278
cg13937905,-0.014355423
cg04520169,-0.015248801
cg01139016,-0.015610038
cg06840659,-0.020223682
cg18126613,-0.033849567
cg09592244,-0.034468108
cg02960500,-0.035275321
cg00929860,-0.037269488
cg02539153,-0.038300494
cg19508967,-0.04033156
cg07266910,-0.041630466
cg19854213,-0.043217101
cg24729221,-0.044827028
cg26282792,-0.046237843
cg19140375,-0.05477965
cg16780015,-0.057465057
cg17372758,-0.063416377
cg08654020,-0.066064045
cg19450714,-0.066398174
cg20764780,-0.067295513
cg20052079,-0.067731666
cg06624358,-0.06871774
cg23560546,-0.070676177
cg08311343,-0.07444839
cg20402783,-0.078907852
cg09007290,-0.089325836
cg13726504,-0.091575831
cg22659262,-0.09216635
cg06644428,-0.093613353
cg19895882,-0.09379903
cg16734433,-0.100437106
cg12411704,-0.103842828
cg08447324,-0.106214477
cg12745203,-0.107169848
cg07340580,-0.107386088
cg05387119,-0.108241797
cg17271056,-0.115890146
cg14649424,-0.116509443
cg07958878,-0.117415322
cg04232649,-0.12699971
cg25755191,-0.138045979
cg17414900,-0.146285082
cg05533953,-0.154547089
cg02563952,-0.155752848
cg01798157,-0.175850777
cg24886257,-0.185714391
cg05057777,-0.189277756
cg10592478,-0.19146652
cg17287155,-0.196760908
cg13808240,-0.21019252
cg18758585,-0.260457432
cg01940273,-0.264657453
cg11560197,-0.265656005
cg21322436,-0.284960137
cg12126786,-0.305906069
cg15551292,-0.353153628
cg25542733,-0.369812346
cg04027043,-0.428295353
cg18754985,-0.446160647
cg06241380,-0.463247938
cg19452873,-0.477973413
cg19859270,-0.532161725
cg24213508,-0.533374768
cg03342084,-0.537599784
cg20257821,-0.561563335
cg20560182,-0.629658948
cg16398761,-0.866710794
cg12651044,-1.060986046
cg03636183,-1.06399332
cg25013095,-1.363475197
cg21566642,-2.413874413
cg05575921,-5.877943289
