CpGmarker,CoefficientTraining
cg05529152,0.950860755
cg05634630,-0.758049238
cg05676377,-0.421349155
cg05689413,-0.242320896
cg05773312,-0.145458295
cg05875982,1.94832249
cg05878887,0.056877221
cg05918355,-0.543096315
cg05922384,-0.304913947
cg06042565,0.87500083
cg06191390,1.647827622
cg06295928,-0.204664915
cg06479057,1.541152385
cg06551595,0.33561724
cg06636938,-0.703805458
cg06683487,-0.175522788
cg06754565,-1.850051378
cg06848775,0.83124545
cg06960461,0.474246729
cg06963709,0.147508064
cg07003542,-0.650151203
cg07025505,-0.755999593
cg07039180,0.277726112
cg07110488,-0.070845734
cg07152001,0.41454446
cg07159758,0.91475133
cg07395354,0.016756968
cg07591186,1.137863171
cg07620573,-0.087697373
cg07760622,-0.20204424000000001
cg07847030,0.33511741
cg07900024,-0.122541934
cg07987148,-0.010368457
cg08006309,-3.351938329
cg08016257,-3.162702012
cg08289409,0.21771599
cg08355702,1.174280384
cg08371391,-1.313947851
cg08389497,0.943954167
cg08581745,-0.536029965
cg08680528,0.220958735
cg08815081,0.705118779
cg08885224,0.44709379
cg08920210,0.366061271
cg08954353,0.497423487
cg08978665,-0.265107907
cg09015905,-0.036421201
cg09154850,1.269459773
cg09163779,2.564371024
cg09338032,0.616837996
cg09364122,-1.693011375
cg09502069,0.014443911
cg09566302,1.397334548
cg09692396,-0.275876046
cg09935792,0.684816203
cg09936400,-0.426549393
cg10000096,2.604120622
cg10097150,-0.774069718
cg10121113,0.488808312
cg10255171,1.121774353
cg10292915,-0.174245927
cg10432569,-0.108223137
cg10599900,-1.209177334
cg10605064,-0.536118973
cg10608230,-0.564416288
cg10707775,-3.559536383
cg10715223,-2.041084688
cg10737521,-0.778069192
cg10750182,-0.11843335
cg10761804,0.952834989
cg10978966,0.503638031
cg10991599,0.832149654
cg11095319,0.316596815
cg11387705,-0.305481979
cg11480029,-0.095717386
cg11516031,0.967692293
cg11518454,-0.107998156
cg11547667,-1.30838447
cg11569478,-1.366100385
cg11677744,0.2183727
cg11685391,-1.439712386
cg11691535,0.736633589
cg11782635,-0.438080437
cg11841722,-0.057103375
cg11847543,0.726024323
cg11916219,-0.624960403
cg12013591,1.29692295
cg12192145,-0.619342456
cg12498094,0.759827789
cg12521167,0.502278224
cg12551957,-1.147666463
cg12608727,0.866406471
cg12609526,2.016614828
cg12685753,0.674657926
cg12816936,-1.126106405
cg12838546,0.361198499
cg12907988,0.621131492
cg13046832,0.043494656
cg13185702,0.860300289
cg13191008,0.32043905
cg13239348,1.756688812
cg13267931,-0.153758142
cg13274014,0.553792737
cg13307451,-2.116265755
cg13342364,2.899637179
cg13516479,-1.347609567
cg13612295,-0.691816173
cg13613346,-0.800805052
cg13624385,-0.003662234
cg13657446,-0.016346234
cg13670306,-0.386511255
cg13673837,-1.484340582
cg13930596,0.180403573
cg13975660,0.078319519
cg13998890,0.385183553
cg14319286,0.865676159
cg14324358,0.413700707
cg14415214,0.288345366
cg14430629,1.584266508
cg14471784,-1.252164332
cg14479301,0.34471347
cg14590206,0.224965465
cg14614689,-0.66615355
cg14653043,0.099249049
cg14654324,-0.543147236
cg14656657,0.093393134
cg14689532,-3.364220738
cg14767790,-0.5382554
cg14789214,-0.165710707
cg14834938,0.248146762
cg14840612,-0.732153405
cg14882966,-0.150571368
cg14938844,1.894831093
cg15044957,0.6969448
cg15061231,-0.116438865
cg15326535,0.352818242
cg15339231,0.164556773
cg15393304,-0.030665942
cg15405432,0.123709216
cg15429854,0.866038466
cg15488978,0.077364934
cg15590989,0.326193602
cg15701237,-0.44992863
cg15799226,-0.490931033
cg15862128,-0.671738774
cg15909725,-0.350312837
cg15957413,0.104801061
cg16047471,0.07263513
cg16201273,-2.968338855
cg16330755,1.253512884
cg16373998,0.908501162
cg16464007,-0.255449173
cg16606638,-0.351755993
cg16621633,0.945988853
cg16658557,-0.476283279
cg16673477,0.0293185
cg16744911,0.515191169
cg16928044,-0.047806877
cg16970628,0.349966224
cg16977520,-0.93345059
cg16992257,0.80202475
cg16992627,-2.632023168
cg17041937,-0.006757058
cg17064250,0.691386143
cg17160984,0.465893023
cg17257265,1.688037108
cg17279839,-0.441978431
cg17313945,0.03789744
cg17328631,0.457802342
cg17409809,-0.064328367
cg17421890,1.487206213
cg17434901,-0.491467171
cg17452301,-0.382729838
cg17458967,0.368783679
cg17483959,-0.838682752
cg17485141,0.361149973
cg17557540,-0.521201887
cg17658634,0.284294033
cg17816394,0.473614234
cg17842912,0.693958105
cg18087256,-2.581516063
cg18098498,-0.719424125
cg18109838,-0.529629601
cg18147676,-0.167884999
cg18259003,-0.065064233
cg18318704,-0.077791967
cg18332814,0.139027252
cg18372930,0.759459509
cg18405260,1.723605559
cg18414021,1.181458832
cg18554789,-3.831446959
cg18610079,0.047310679
cg18633684,0.209722249
cg18652346,-0.330639167
cg18667659,0.133534024
cg18752527,-0.293413564
cg18756545,-0.006106084
cg18946117,0.888247098
cg18977727,1.473563743
cg19107655,0.608412581
cg19680696,-0.310420918
cg19684887,1.406487102
cg19708065,-0.771958516
cg19848629,0.159087884
cg19864002,-0.267994421
cg19904031,0.919642326
cg19998151,-0.222637176
cg20004451,1.706930934
cg20083730,0.179154169
cg20102034,-0.591955891
cg20256494,-0.0867531
cg20435464,1.734239444
cg20445053,-1.088363699
cg20477448,-0.687604818
cg20618622,-0.472884496
cg20758219,1.011041331
cg20916427,-1.141126704
cg21199406,-0.038202134
cg21222743,-0.524151992
cg21252483,0.532227686
cg21276549,-0.35804131
cg21433768,-0.082973751
cg21467614,-0.69093996
cg21824620,1.121807943
cg21827203,-0.299161929
cg22168205,-1.342249033
cg22193385,-1.730518845
cg22222461,0.416886809
cg22254606,1.091482053
cg22360016,-0.615022042
cg22390337,-0.216591669
cg22393213,0.678185047
cg22448889,-0.449465012
cg22460123,-0.278768351
cg22539014,-1.499545356
cg22559494,-0.025436226
cg22569523,0.905956397
cg22782986,0.320739647
cg22828602,1.102744329
cg22946648,0.517239752
cg22947322,-2.814984689
cg22955525,-0.198992008
cg22977072,0.316705563
cg23023126,-0.304702032
cg23031135,-0.956639152
cg23044186,-1.447659262
cg23093664,-0.329605673
cg23146998,-0.403754388
cg23166656,-0.080206272
cg23238147,2.985543099
cg23330450,0.494389374
cg23442621,-0.615826826
cg23594928,-1.067237251
cg23811464,2.404435225
cg23932798,-0.75539104
cg23969554,0.19505126
cg24238265,-0.335703559
cg24305861,-0.683085402
cg24326130,-0.286508396
cg24357849,-0.282684297
cg24498636,-0.491557646
cg24545421,-0.799150249
cg24630195,0.129857808
cg24771017,1.026222907
cg24773770,0.279274167
cg24832985,-0.847369323
cg24846594,-0.517523917
cg24865623,-0.269896627
cg24998879,1.517424908
cg25023198,-0.635449826
cg25076980,-1.366120836
cg25252585,1.120090771
cg25298189,-1.541730715
cg25311466,1.604879629
cg25402228,0.310904479
cg25421566,-0.488048942
cg25500028,-0.315966299
cg25587431,-0.098028834
cg25616869,-0.001935351
cg25631489,-1.363218856
cg26110645,1.365895874
cg26137267,-0.096756159
cg26140475,-0.858294681
cg26351229,0.253148097
cg26502666,0.344429945
cg26520396,-0.077609098
cg26544594,-1.313421874
cg26559315,0.198807667
cg26704293,-0.192036944
cg26942892,0.055865999
cg26955755,-1.115215347
cg27182106,1.047095854
cg27193735,0.270388392
cg27261733,-0.243992817
cg27271937,0.319833721
cg27424995,-4.060343893
cg27428551,0.819815902
cg27459981,-0.118471147
cg27595997,-0.407857961
cg27612324,-0.267930918
intercept,30.74966
