CpGmarker,CoefficientTraining
cg12094174,0.149712505
cg12140144,0.026063483
cg12195314,-1.015710784
cg12269002,-0.075085811
cg12495801,-0.482088767
cg12498094,0.924373306
cg12570716,-0.300113685
cg12577850,0.103783475
cg12608727,0.515905037
cg12646820,0.046663587
cg12654412,-0.029756948
cg12685753,0.089947846
cg12708994,-0.392230752
cg12992268,-0.136734656
cg13031611,0.206974972
cg13191008,0.047567719
cg13274014,1.517945063
cg13315047,-0.070316577
cg13324057,-0.014107093
cg13342364,2.599521711
cg13355704,-0.176917095
cg13399714,0.025746247
cg13427473,-0.059085158
cg13474998,0.003857903
cg13485703,0.111026431
cg13511000,0.098282637
cg13561592,-0.63830006
cg13612295,-0.003200949
cg13613346,-0.315222442
cg13673837,-1.487813881
cg13742400,0.251704467
cg13850887,-0.099840744
cg13862711,0.210910923
cg13896879,0.405207308
cg13942136,0.395578518
cg13995774,-0.859505757
cg14042504,0.034748607
cg14065127,-0.692932441
cg14118398,-0.005950914
cg14185670,2.526129789
cg14188346,-0.36583572600000003
cg14230719,0.293882413
cg14239515,0.241573987
cg14304702,-0.925984446
cg14319286,0.479082107
cg14324675,-0.320221834
cg14326260,-0.255874914
cg14377973,0.110879204
cg14381623,0.963072519
cg14430629,1.923237509
cg14436426,-0.037977196
cg14471784,-0.249895106
cg14479301,0.615888205
cg14519515,-1.195925013
cg14576951,16.69583891
cg14590206,0.292275507
cg14602087,0.045517597
cg14689532,-0.874319816
cg14730102,-0.049894828
cg14823363,0.387231855
cg14830003,0.36266777
cg14834938,0.210681765
cg14861570,-1.307582371
cg14880894,0.270546646
cg14938844,0.700122502
cg14971327,0.083579448
cg15190914,0.147051614
cg15239679,-0.342736599
cg15279476,0.095383694
cg15366353,-0.322037236
cg15429854,0.394258761
cg15490640,0.365184422
cg15506894,0.561554083
cg15556990,0.317953244
cg15751452,-0.174575873
cg15873474,-0.154348837
cg15881404,0.582594603
cg15899053,0.076246119
cg15914463,0.605203164
cg16047471,1.329228121
cg16058975,-0.008253351
cg16076997,0.130191289
cg16153883,0.156312329
cg16154071,0.790675034
cg16225405,-0.154964419
cg16330755,1.061758418
cg16369288,-0.302380335
cg16373998,0.19569774
cg16400320,-0.281159638
cg16405637,0.019271196
cg16567676,0.363866684
cg16592326,0.059443198
cg16594273,0.017203236
cg16602747,0.426370175
cg16658557,-0.166559818
cg16706631,-0.856700673
cg16901014,0.050334822
cg16928044,-4.881968499
cg16970628,0.177633294
cg16977520,-0.033335594
cg16992257,0.447548449
cg16992627,-1.77998463
cg17064250,0.444712581
cg17100943,0.074560602
cg17160984,0.139925951
cg17217158,-0.164080804
cg17222755,0.656303768
cg17378193,-0.114548813
cg17428324,-0.060983812
cg17434901,-0.224082798
cg17452301,-1.606863617
cg17483959,-1.495652098
cg17485141,1.340526717
cg17557540,-0.161175578
cg17631451,-1.711604867
cg17658634,0.032182472
cg17816394,0.050675234
cg17819635,0.871354584
cg17864046,-0.070479813
cg17959970,0.014650445
cg17982031,0.003441059
cg18007837,-0.282270225
cg18025275,-0.476443197
cg18037834,0.393966699
cg18050291,-0.02908189
cg18054674,-0.005768678
cg18236863,0.450383065
cg18299578,0.139274211
cg18351406,0.216449342
cg18372930,1.579443708
cg18405260,2.89342942
cg18414021,1.175230253
cg18474081,0.066036575
cg18505401,0.014569419
cg18610079,0.118396413
cg18617005,0.414368332
cg18652346,-0.042606877
cg18685034,0.068452048
cg18736431,0.007878207
cg18744482,-0.062055036
cg18771300,0.268615417
cg18781988,0.205708656
cg18835656,0.087759113
cg18836661,0.064262658
cg18840956,0.122220116
cg19045531,0.120730093
cg19092396,-0.11906429
cg19102771,-0.041430481
cg19222784,0.028061808
cg19291926,0.789120336
cg19306958,-0.011778062
cg19497523,0.337459454
cg19611392,0.016195503
cg19671395,0.043875797
cg19708065,-0.49905473
cg19831962,0.142120918
cg19850463,0.131768067
cg19867914,0.148070641
cg19904031,0.481495732
cg20004451,1.258552001
cg20012915,-0.140187389
cg20246707,0.536434256
cg20397237,0.241361684
cg20428033,0.038274651
cg20435464,0.308369681
cg20510474,0.021887511
cg20916427,-0.018586936
cg20987610,0.273269449
cg21034183,0.224155698
cg21057613,-1.65614629
cg21073350,0.013843528
cg21135948,3.647700885
cg21190228,0.365728708
cg21199406,-0.116249703
cg21216471,0.098047748
cg21222743,-0.475941203
cg21252483,0.434103962
cg21276549,-0.632343141
cg21467614,-1.346896031
cg21698802,0.181550515
cg21719937,0.021223416
cg21755212,-0.647632575
cg21818891,-1.047899475
cg21824620,0.396837032
cg21843412,-0.208129358
cg21849597,0.908556391
cg21912531,-0.109191105
cg22073332,1.008943201
cg22141993,-0.118675932
cg22193385,-1.173834038
cg22222461,0.931592153
cg22253036,2.254907422
cg22354618,-0.064094492
cg22448889,-0.017014786
cg22460123,-1.281193225
cg22556768,-0.360647248
cg22569523,0.701193798
cg22626506,-0.152156813
cg22692158,0.022485224
cg22792177,-0.001739458
cg22797134,0.101332407
cg22816913,-0.058107212
cg22872195,0.278683459
cg22877281,-0.660565463
cg22947322,-1.316700329
cg22955525,-0.278381791
cg22977072,0.220430451
cg22995692,-0.10047123
cg23023126,-0.662309482
cg23031135,-0.114469562
cg23044186,-1.392286236
cg23211736,-0.822505984
cg23330450,0.094008836
cg23344780,-0.035666617
cg23349517,0.079027595
cg23466749,-0.079707338
cg23698950,-0.044278269
cg23722096,-0.182197809
cg23831630,-0.038445641
cg23845310,-0.289760386
cg23916679,-0.067335279
cg23951114,-0.025469238
cg24067075,-0.2928258
cg24069479,1.15645681
cg24326130,-0.276549623
cg24336808,-0.062180139
cg24357849,-0.69131824
cg24474409,0.622222118
cg24498636,-0.182680527
cg24670552,0.119749815
cg24696967,0.295300416
cg24744557,-0.100380284
cg24771017,0.412928675
cg24773770,0.328591727
cg24832985,-0.348621274
cg24865623,-2.433314899
cg24903703,9.83577191
cg24998879,2.128633366
cg25147622,0.0324135
cg25252585,3.029586988
cg25298189,-2.101541381
cg25310824,0.170543954
cg25437304,-0.07680419
cg25486824,0.120551999
cg25616869,-0.552781467
cg25631489,-1.374483231
cg25681379,0.051321754
cg25696000,0.028987635
cg25722880,-0.052800957
cg25854527,-0.001387445
cg25927778,0.015153546
cg25996290,-0.002283725
cg26031875,0.53658341
cg26057780,-2.444008707
cg26110645,0.770790419
cg26122374,0.238261221
cg26159990,1.193775508
cg26224785,-0.35670726
cg26249834,-0.394100149
cg26336701,0.351450461
cg26378179,0.040280301
cg26404422,-0.169575222
cg26427534,-0.217088965
cg26502666,0.224324228
cg26580421,0.06045705
cg26682580,0.030200208
cg26732808,-0.01445023
cg26787096,-0.53293219
cg26867978,-0.242471443
cg26890706,0.065573449
cg26910511,0.015086556
cg26917999,0.043628759
cg26955755,-0.624203131
cg26971420,-0.408279231
cg26989927,-0.995025677
cg27106909,-0.259712884
cg27109568,-0.049322485
cg27128011,-0.124454379
cg27168858,0.281009198
cg27182106,0.239846226
cg27261733,-0.391305629
cg27304519,0.018617835
cg27340749,-0.858577812
cg27353308,0.904073381
cg27403810,0.216348257
cg27428551,0.332985945
cg27598340,-1.953030856
cg27645345,0.40023759800000003
cg27645955,0.459466953
