CpGmarker,CoefficientTraining
cg04129308,1.855282412
cg04154465,3.067823382
cg04157658,-1.757016867
cg04229059,-6.445153512
cg04267526,0.731747342
cg04270358,1.032131671
cg04338863,-3.305817545
cg04407388,-1.682781506
cg04445851,0.042401959
cg04451175,-1.204882813
cg04508114,-0.433524818
cg04512892,1.475778937
cg04531704,0.911278872
cg04673465,2.220811795
cg04742397,-4.683115334
cg04753583,0.415935373
cg04760708,0.709279541
cg04785213,0.701616448
cg04786857,0.170922973
cg04838627,-1.12944585
cg04911050,4.68390918
cg04998671,-30.96083691
cg05001334,1.033802278
cg05003422,5.605877206
cg05034363,2.925049812
cg05059607,2.604692016
cg05070268,-1.22156823
cg05087948,1.199117299
cg05090759,-1.397405038
cg05172940,2.420246221
cg05238695,-3.397355546
cg05260372,-1.772335212
cg05265042,-0.232046797
cg05280698,4.051164898
cg05310309,1.556002684
cg05360774,1.256132166
cg05376617,0.553230017
cg05395210,-4.124195848
cg05455729,-0.327044549
cg05463027,-14.3792296
cg05470939,2.077545887
cg05561193,-1.346141698
cg05726118,2.535884187
cg05861879,-4.026088802
cg05874888,-0.808386891
cg05900234,4.747636112
cg05922911,0.437071763
cg05966235,0.136422985
cg05980111,-1.771382811
cg05991454,7.601515998
cg06007201,-12.44946282
cg06024411,1.529457238
cg06089468,3.464447185
cg06156376,4.910619333
cg06179486,-1.138481714
cg06275642,0.832492403
cg06449934,-0.175351953
cg06470822,0.703173131
cg06493612,0.591246348
cg06574296,-0.01194874
cg06594770,4.511356583
cg06639733,-4.394905712
cg06658468,-2.123176658
cg06670463,-4.52805405
cg06672696,10.50300194
cg06675483,-0.906937336
cg06713116,-0.135586022
cg06734510,-8.903408401
cg06739520,5.136968385
cg06799422,5.017188087
cg06851000,0.939287151
cg06882058,3.670688498
cg06885782,-2.584656845
cg06916725,2.372276236
cg06933824,3.45347204
cg06980387,5.826272568
cg06984176,0.141594066
cg07155455,1.564731539
cg07155684,2.896032821
cg07186576,-0.335843625
cg07286682,0.68887153
cg07360805,-0.77352301
cg07390013,0.810413829
cg07495704,-7.6333551
cg07495811,2.412352831
cg07560510,2.495828027
cg07657357,3.375657696
cg07671586,1.076403327
cg07725123,1.055590477
cg07736657,-0.063927422
cg07809027,-3.41120007
cg07833467,-0.814806758
cg07850154,-24.23477615
cg07910813,-1.072976695
cg07984980,-1.151198291
cg08017858,0.820220646
cg08025960,0.297732011
cg08046569,1.110845158
cg08081725,-0.954772945
cg08108311,8.888411192
cg08122369,-10.53493319
cg08129490,1.090656671
cg08166232,-0.428682023
cg08170837,2.041093292
cg08173606,1.06622431
cg08190615,2.136220599
cg08274097,2.643021112
cg08301612,-2.729191015
cg08317738,0.262697083
cg08332662,-0.932395191
cg08402963,0.654599041
cg08415508,-0.678518912
cg08462924,2.213134377
cg08529529,-8.956625497
cg08627089,0.128731426
cg08637514,2.151142059
cg08671671,1.335111912
cg08688335,-3.796026329
cg08733522,-0.202386197
cg08762484,4.64062708
cg08797606,14.28959468
cg08826281,-2.635802334
cg08841511,2.658232869
cg08863440,-1.990185471
cg08916461,-0.814077336
cg08931376,-1.083964946
cg08965235,-1.765996812
cg09012544,11.02537435
cg09063262,-0.282937237
cg09164168,0.450315323
cg09185587,-0.448691466
cg09278098,-0.820564285
cg09279566,-1.002783293
cg09361966,-0.905081554
cg09415366,1.025548874
cg09450197,1.778308436
cg09550397,-5.805387322
cg09573389,1.641460094
cg09607276,0.945742364
cg09662798,-2.737117866
cg09896106,0.84267082
cg09906309,1.650796762
cg09937438,-2.219698538
cg09974041,6.62067597
cg10046620,4.544799267
cg10078511,-0.041690346
cg10110474,0.807175111
cg10243676,-1.625167871
cg10245988,1.553495511
cg10253371,3.962174175
cg10406027,-3.211719235
cg10421002,-1.363594149
cg10489614,-0.263996377
cg10515671,-6.015232818
cg10529555,-3.660352124
cg10547057,-1.120055395
cg10557683,5.052425071
cg10577534,-5.568805663
cg10616300,3.879260278
cg10619644,-0.857109293
cg10693071,0.477514985
cg10695490,-3.83200136
cg10715265,0.213363649
cg10750934,-1.999294302
cg10755878,-0.009449369
cg10809491,4.267577022
cg10923036,0.77527103
cg10951117,-0.809190136
cg10958002,-0.260173234
cg10960709,3.343392933
cg10975001,5.131284477
cg10999479,-0.070032292
cg11053663,0.516292026
cg11180122,0.381609506
cg11229399,5.001552346
cg11244402,2.848048704
cg11326793,-4.247965448
cg11369071,-0.498932352
cg11524642,-0.364563644
cg11545887,-0.397862899
cg11573608,-0.595001127
cg11792186,-2.852511239
cg11835347,-6.088925683
cg11846333,-6.070178028
cg11946583,-1.284314303
cg11954355,-1.384508654
cg11960655,-0.090233925
cg12003463,-4.651531721
cg12007048,-3.949833041
cg12023170,-2.726867066
cg12027899,1.581729572
cg12042659,-1.3789434
cg12148898,-0.384637956
cg12172441,2.259396246
cg12179288,9.032602011
cg12211856,5.530035486
cg12212060,-1.816523298
cg12226009,-0.271660559
cg12257692,1.933684431
cg12283398,1.168416173
cg12316010,-2.444677681
cg12387865,0.08803323
cg12414301,1.423981854
cg12419195,9.72263643
cg12419685,6.529992656
cg12419863,-1.707124805
cg12614395,1.497230169
cg12666263,5.009321247
cg12788037,4.956281368
cg12833018,1.648839653
cg12908607,-0.423170805
cg12978308,-1.637396198
cg13001893,3.041278857
cg13098855,0.480225502
cg13202122,5.576240453
cg13224583,4.622265633
cg13258563,-1.186912058
cg13444538,0.06770674
cg13483882,-1.788674673
cg13485809,12.16960102
cg13511324,0.462759272
cg13561879,3.627712531
cg13569146,4.986576158
cg13665684,-3.77998924
cg13690424,23.20943243
cg13721134,3.623085151
cg13798745,-0.000133518
cg13813086,-0.189056796
cg13817265,-4.083461747
cg13826452,2.5553349
cg13956645,3.958185828
cg13983063,-0.017194646
cg14018471,-0.774942213
cg14067761,0.198970872
cg14095101,-1.400181758
cg14241323,0.949053551
cg14593290,3.148096441
cg14611152,1.325055908
cg14634687,4.47111967
cg14672293,13.57394683
cg14765414,4.14891241
cg14848077,-0.767323
cg14989252,-0.23166088
cg15031579,2.707288129
cg15038286,-1.039819491
cg15046909,0.200946
cg15086884,5.148131843
cg15156071,4.581890825
cg15205507,0.23859528
cg15213491,-0.930652145
cg15241130,-0.018247741
cg15270892,8.250171327
cg15299997,-5.112789087
cg15383520,0.291172168
cg15443907,-0.969290975
cg15481172,0.617129158
cg15596301,0.364703937
cg15605172,1.679139099
cg15622917,3.054337353
cg15751090,1.971925224
cg15787227,-2.729525796
cg15863539,2.209107808
cg15964523,0.699314901
cg16004055,4.457045699
cg16008966,-15.80754502
cg16080876,2.436295597
cg16098332,0.151849174
cg16193278,-15.41123179
cg16195091,2.598355129
cg16209444,-11.31750053
cg16248756,2.367421124
cg16312002,4.639007855
cg16321524,-4.573636668
cg16427513,-2.000593613
cg16511841,5.281054235
cg16562257,2.853370532
cg16591681,-3.996381168
cg16633951,0.338130119
cg16636110,-0.718397472
cg16701167,0.232609479
cg16762979,-10.4632981
cg16810279,-4.490752866
cg16886581,0.306120806
cg16888547,-11.38798503
cg16983588,-2.151522232
cg17092956,1.456185293
cg17263013,0.188580457
cg17272642,-2.458500615
cg17274064,-1.386708752
cg17298973,1.949920004
cg17304222,1.903880581
cg17319774,0.996982956
cg17344932,-5.554032723
cg17373751,-1.655478554
cg17390562,-8.623206808
cg17436666,2.189288343
cg17459635,3.689134375
cg17494199,-0.171526276
cg17514226,-5.64341859
cg17516572,-0.419884264
cg17526103,2.035293892
cg17545662,-0.568854612
cg17576375,-9.294081046
cg17646721,2.844864561
cg17658733,-4.76401785
cg17664577,-0.592551505
cg17681698,1.249097598
cg17745234,-1.81255131
cg17848389,2.387314336
cg17956485,-1.703202393
cg17968880,2.248214293
cg18050997,4.419843386
cg18070470,2.535293872
cg18137414,-0.730366578
cg18180155,0.817904428
cg18196295,-0.585340414
cg18320379,-0.221541265
cg18327056,9.467857169
cg18365211,-0.079333266
cg18468088,27.4876419
cg18538662,2.79988528
cg18644286,-0.979995223
cg18735810,0.682441585
cg18775149,8.32237881
cg18797590,-5.819408135
cg18958126,3.022076935
cg19039841,-0.840503637
cg19043574,3.331081605
cg19065831,0.271841546
cg19120897,-3.669420816
cg19247841,14.72345301
cg19261426,-6.075936977
cg19285688,4.085419359
cg19399220,0.934543946
cg19475108,0.061920319
cg19511338,-0.51947582
cg19570154,0.41303613
cg19692192,-2.57187699
cg19812283,5.985073162
cg19935065,3.829169575
cg19953038,3.985118666
cg19955500,-13.87687564
cg20059012,-2.123534539
cg20141652,1.304012689
cg20147046,4.114300502
cg20235117,-2.061369196
cg20245568,0.68005345
cg20320656,0.382670038
cg20326410,11.20129496
cg20368283,5.356968242
cg20494635,-3.964040548
cg20532887,0.602591489
cg20666917,2.182616875
cg20704028,2.796103968
cg20711218,3.412498422
cg20780880,1.001487506
cg20816447,-2.699339381
cg20856545,-0.410186755
cg20861237,-0.279039017
cg20957370,3.952468587
cg21004924,0.708193533
cg21121119,-1.125861516
cg21154793,-1.303733135
cg21160290,0.389574434
cg21236593,-0.065292851
cg21249152,-1.510820429
cg21293242,8.885728672
cg21329085,3.778412514
cg21492308,1.947348198
cg21527708,-0.099807392
cg21571060,-3.478623444
cg21635854,5.124018885
cg21642251,-2.488391361
cg21697134,-1.75573086
cg21737698,2.002700599
cg21796167,-0.349216245
cg21904251,3.557529644
cg22013564,-7.559703639
cg22040809,8.66741839
cg22189725,7.144604507
cg22202381,2.512652644
cg22215631,3.379229002
cg22225219,1.132974378
cg22271663,0.877653912
cg22277154,-4.81700558
cg22284745,-0.685418386
cg22442168,0.449286325
cg22652782,-1.620971651
cg22681495,2.3134632
cg22697325,5.051110628
cg22698998,-0.941197466
cg22737282,0.868166718
cg22761482,0.87556058
cg22807700,2.153178921
cg22872478,2.504654838
cg22887526,-0.240110456
cg22889918,1.085482414
cg22942200,-2.917560086
cg23065100,-0.600452509
cg23067299,-2.184115105
cg23112821,-3.646950899
cg23124451,-10.03649522
cg23210521,1.446513883
cg23260993,3.898940211
cg23266598,-6.848803747
cg23280730,-3.41256308
cg23282585,-1.722997313
cg23285059,0.720440498
cg23361092,10.38226048
cg23542533,1.026108004
cg23600866,2.021657204
cg23626546,-8.707350968
cg23634477,1.274519645
cg23690166,-0.587528517
cg23698023,-12.98563351
cg23736055,-1.35779497
cg23788418,1.277247524
cg24010402,-0.293093659
cg24158141,1.046320393
cg24171453,2.755479983
cg24479590,5.845235777
cg24670151,0.324006609
cg24690437,4.35128473
cg24710309,0.308434711
cg24741744,2.917392274
cg24760922,-8.080979031
cg24768116,0.422118615
cg24784350,3.845896311
cg24870774,8.22822408
cg24891133,4.965812858
cg24921858,-1.250585694
cg24929896,-0.292010689
cg24934400,4.432991388
cg24949488,0.255824333
cg24952754,-1.905648945
cg24977886,1.268362393
cg24987259,-6.943747844
cg25151919,0.957469293
cg25152404,-0.292450617
cg25326896,25.0987055
cg25339052,-3.669542101
cg25365379,-0.551086832
cg25399541,-1.341180969
cg25473981,-10.15078723
cg25519723,1.111508653
cg25645064,7.263183901
cg25667997,-1.354674313
cg25732028,-0.858723712
cg25770948,0.9165665
cg25809722,-10.61429276
cg25830305,0.476342536
cg25893857,-0.471261358
cg25932066,-0.419466216
cg25945090,2.042674143
cg25956966,-1.735969442
cg25961618,0.916033905
cg25979108,-0.712319353
cg26025543,-5.562674911
cg26070099,1.698120048
cg26084258,-9.363175765
cg26168651,0.82825267
cg26235243,-1.690737319
cg26364871,-1.609451329
cg26365925,0.276233189
cg26467949,-2.487522664
cg26635214,-6.378440252
cg26636010,-1.382286598
cg26780581,6.218761272
cg26795848,-0.36186131
cg26808167,0.757405086
cg26863750,-1.604852851
cg26888530,32.19979002
cg26935333,-1.198073064
cg26936171,5.423658293
cg27021512,-9.07825106
cg27045062,-7.439116461
cg27051315,-6.263003945
cg27096232,-1.127339782
cg27175491,-0.946993754
cg27300045,-4.533454792
cg27321750,4.607634751
cg27346545,-5.604031143
cg27355006,-3.402163871
cg27379915,-0.873765301
cg27391693,-3.005538699
cg27436995,2.16001599
cg27489373,1.186649981
cg27516159,-2.448019107
cg27529647,-2.63920636
cg27567593,-5.876586908
cg27587195,7.685134774
cg27631597,-0.435062974
cg27646965,-9.014265313
ch.17.1184801R,0.120607938
ch.2.75889792R,-1.559575893
ch.4.73355803R,1.419037126
ch.8.353716R,3.65921441
