CpGmarker,CoefficientTraining
cg03756940,0.052417437
cg24549659,0.052322717
cg08633745,0.051894264
cg01746044,0.051850885
cg11992736,0.051748879
cg26401028,0.051710627
cg15671450,0.05156014
cg23035923,0.05128453
cg05778706,0.050163566
cg00242950,0.050123753
cg20559217,0.04921412
cg10393598,0.048915546
cg24169315,0.04793922
cg09806625,0.047616502
cg10498083,0.047520149
cg01742627,0.046776994
cg08539067,0.046477204
cg24187352,0.045927005
cg01081346,0.0457454
cg03976543,0.045192228
cg14725968,0.044989443
cg23935593,0.044705869
cg25204172,0.044385237
cg00209398,0.044195723
cg14032732,0.044057794
cg03899054,0.043646243
cg07102229,0.042963262
cg03738384,0.04294765
cg17154092,0.042762809
cg16208863,0.042589539
cg07046369,0.04144313
cg23428387,0.041222632
cg04827223,0.041201084
cg05608588,0.041099802
cg20341251,0.041053008
cg20768326,0.040134352
cg06363968,0.039400009
cg22351833,0.038748541
cg01115598,0.038605256
cg25500196,0.037809477
cg17016890,0.037555873
cg01777861,0.037390536
cg24577933,0.037067577
cg26221494,0.036755632
cg02991085,0.035836001
cg21756720,0.035155371
cg19866622,0.034620743
cg02336364,0.034568369
cg11137145,0.033935771
cg22591964,0.033388122
cg05350800,0.0333075
cg21239901,0.032767935
cg17500703,0.032493571
cg11638966,0.032128058
cg14911395,0.031870202
cg20305142,0.031786453
cg16034991,0.031697879
cg20713092,0.031586697
cg08330435,0.031090243
cg21327609,0.0309374
cg13469425,0.030326799
cg13850063,0.030059667
cg05483176,0.029831588
cg15181598,0.028768394
cg11609469,0.028687567
cg25705717,0.028564755
cg02633398,0.028408337
cg02774542,0.028266996
cg15067806,0.028216697
cg05722148,0.028191722
cg07137955,0.028138106
cg14531834,0.026966773
cg27513586,0.026861207
cg07455279,0.026701185
cg25543755,0.026591349
cg20691608,0.026223507
cg26614624,0.025959112
cg17024828,0.025783301
cg26141173,0.025660408
cg22039909,0.024726178
cg11998932,0.024461099
cg20854025,0.02422356
cg27098685,0.02362013
cg12538435,0.023529761
cg20860806,0.023308813
cg00202454,0.022933973
cg07523741,0.022840799
cg03399028,0.022706417
cg19770748,0.02252069
cg01515515,0.022489066
cg16005271,0.022044579
cg06361984,0.021349653
cg17481903,0.021144425
cg20623702,0.021130423
cg19279342,0.021012325
cg01427815,0.020932597
cg25457886,0.020902461
cg03651613,0.020773412
cg09664479,0.020504193
cg20710266,0.020020835
cg18630580,0.01965751
cg24512097,0.019346673
cg20825710,0.019062326
cg00614617,0.018842055
cg21771682,0.018278342
cg00487456,0.018191582
cg10502244,0.018139238
cg07464716,0.018118475
cg26662007,0.017490668
cg10652467,0.017394782
cg20842915,0.017393415
cg14029324,0.017343711
cg10750464,0.016912765
cg25204852,0.016875404
cg16101574,0.016530194
cg25325723,0.016293531
cg02527881,0.015810516
cg20003893,0.015203017
cg11345693,0.015128865
cg25789721,0.01467105
cg26562532,0.014307028
cg01639032,0.014240309
cg09895325,0.014152032
cg10072464,0.014108374
cg21437028,0.013986935
cg00058009,0.01390615
cg15909132,0.013880815
cg10363337,0.0136399
cg18311678,0.013507651
cg17051704,0.013260592
cg15145296,0.013236451
cg15392827,0.013182686
cg07027075,0.012901128
cg01448115,0.012860722
cg02712555,0.012585687
cg05232889,0.012513025
cg12109260,0.012098623
cg19693031,0.011098402
cg00795791,0.010734333
cg07779423,0.010645412
cg01345727,0.010515316
cg02940147,0.010401754
cg25959131,0.009864457
cg04537229,0.009678328
cg16056964,0.009527636
cg18344063,0.009391626
cg01790032,0.009341802
cg09257020,0.009327786
cg08346127,0.009046139
cg02254551,0.008943695
cg07505719,0.008837251
cg08819022,0.008463017
cg24506221,0.008417457
cg11410726,0.008394862
cg11760395,0.00759792
cg23067856,0.007458811
cg18872420,0.007020004
cg27438152,0.006950145
cg06178669,0.006863716
cg11505026,0.006846481
cg15090440,0.006817858
cg08247852,0.006728046
cg07475922,0.006658779
cg02331910,0.006354339
cg11608390,0.006302128
cg26344227,0.006012572
cg02286717,0.005901078
cg17744835,0.005834569
cg24593832,0.005796092
cg25010788,0.005777227
cg04857395,0.005768396
cg15971518,0.00546331
cg02610813,0.005308816
cg17916960,0.005298242
cg16769623,0.005051507
cg14466863,0.005031575
cg01988325,0.004461705
cg20017761,0.004344885
cg27328431,0.003915288
cg00390724,0.003654653
cg04255276,0.003604662
cg15062059,0.002889172
cg16034652,0.002872641
cg25502144,0.002741725
cg26404867,0.002650961
cg15866213,0.002585256
cg18565200,0.00241999
cg07935886,0.002336387
cg20456258,0.002293879
cg24940370,0.00221881
cg12085977,0.001848772
cg13264672,0.001781734
cg13062618,0.001686415
cg07492518,0.001617348
cg20636351,0.001506684
cg17518931,0.001465063
cg00297912,0.00128353
cg04576298,0.001172285
cg04811706,0.001151503
cg01598421,0.000903073
cg15576517,0.000747288
cg02016130,0.000345323
cg18145047,-2.42E-05
cg01966334,-0.000128965
cg05553829,-0.000149804
cg11365913,-0.000159685
cg12049093,-0.000430404
cg09645818,-0.000507491
cg04134399,-0.00057348
cg22651812,-0.00060419
cg22671717,-0.000824559
cg01876548,-0.001345536
cg12180191,-0.001530926
cg10319629,-0.002036855
cg27001894,-0.002098829
cg08642843,-0.002237908
cg07480754,-0.002274154
cg26657240,-0.002366781
cg07355157,-0.00275386
cg01429859,-0.002917543
cg21167269,-0.003068047
cg14780446,-0.003402091
cg04674383,-0.003513621
cg25243766,-0.00359665
cg02267698,-0.004011071
cg27662789,-0.004436155
cg03261347,-0.004837383
cg19597498,-0.004904071
cg09235788,-0.005030314
cg02728595,-0.005090531
cg06287775,-0.005104015
cg18090331,-0.005547862
cg23979631,-0.005572379
cg11841038,-0.005689242
cg01355753,-0.005968057
cg16814680,-0.005985639
cg19363889,-0.006284953
cg26786800,-0.006370718
cg15575700,-0.006752279
cg21185826,-0.007090569
cg12910906,-0.007161653
cg12856447,-0.007431782
cg05058758,-0.007633823
cg03905795,-0.007720597
cg02919116,-0.00796493
cg13449368,-0.008101348
cg10113589,-0.008638693
cg00441709,-0.008861243
cg22643110,-0.008875092
cg02695349,-0.009036
cg26568304,-0.009367424
cg25751198,-0.009491762
cg03981074,-0.009671366
cg18223453,-0.009673603
cg06742719,-0.010191494
cg01667133,-0.01026012
cg20273485,-0.010456071
cg26418147,-0.010655833
cg02873885,-0.011093949
cg10185424,-0.011169769
cg07529122,-0.011221612
cg07104958,-0.011294833
cg13524082,-0.011331435
cg18007837,-0.011613063
cg26703956,-0.011620674
cg24065451,-0.011898828
cg15124303,-0.011969962
cg19973659,-0.012521817
cg27497751,-0.012879481
cg08250879,-0.013102396
cg18078387,-0.013319864
cg13224758,-0.013483306
cg14557185,-0.013675743
cg14402017,-0.013770165
cg23294158,-0.013906297
cg22705835,-0.013937171
cg17241283,-0.013963747
cg11526630,-0.014013694
cg00021532,-0.014518704
cg26573274,-0.014582698
cg15717448,-0.014841464
cg07033475,-0.015149568
cg02799643,-0.01546055
cg21553980,-0.015461774
cg14459772,-0.015830921
cg21688209,-0.016809534
cg07967210,-0.01714722
cg25763542,-0.017278752
cg03370704,-0.017291596
cg17410650,-0.017830546
cg21566513,-0.017869323
cg24450063,-0.017956381
cg02399249,-0.018068993
cg26517831,-0.01863494
cg12408189,-0.018788701
cg03469617,-0.018900255
cg06152845,-0.018925982
cg03242905,-0.019053687
cg08089693,-0.019218726
cg15426459,-0.019599478
cg25998745,-0.019759567
cg16920191,-0.019774779
cg10875695,-0.019904256
cg15726025,-0.019995178
cg13073564,-0.02006377
cg26537098,-0.020096404
cg00586317,-0.020226191
cg14702231,-0.020319977
cg22972858,-0.020571282
cg19514613,-0.020704652
cg16302655,-0.020823173
cg07809831,-0.020974203
cg10035988,-0.020992074
cg02874016,-0.021294976
cg04243368,-0.021420952
cg09544380,-0.021637589
cg13708688,-0.021810796
cg21052766,-0.022390534
cg04983142,-0.022528345
cg00363750,-0.02264376
cg09117114,-0.022885071
cg07876788,-0.023022406
cg11086760,-0.023896705
cg00738934,-0.023939407
cg07012886,-0.02412446
cg05433805,-0.024961634
cg21375204,-0.025426221
cg17846100,-0.025896549
cg17981101,-0.026463045
cg02194223,-0.026496762
cg04014686,-0.026527513
cg10668363,-0.026647322
cg11772661,-0.027119652
cg09036290,-0.027136554
cg05620980,-0.027625477
cg01066431,-0.027650278
cg18303360,-0.028681391
cg23351954,-0.02989367
cg17765291,-0.030426185
cg08395793,-0.031273505
cg00928596,-0.031413566
cg15667493,-0.0314328
cg06349450,-0.032017147
cg27483694,-0.032067608
cg00860808,-0.032113351
cg16053005,-0.032972593
cg06701529,-0.033168671
cg03856973,-0.0343152
cg12600418,-0.034695099
cg00368059,-0.035004624
cg05595088,-0.035206081
cg26152983,-0.035687459
cg08398005,-0.035810018
cg05364038,-0.035931272
cg02167837,-0.036124002
cg02914097,-0.036657548
cg18759743,-0.038150414
cg18781032,-0.038295655
cg04842472,-0.038313292
cg19211931,-0.038574955
cg05176970,-0.039470512
cg05756029,-0.039553481
cg18834058,-0.039799621
cg14964327,-0.039818273
cg09567511,-0.039821592
cg26712763,-0.040200485
cg19513940,-0.040525499
cg04507775,-0.040587198
cg13108304,-0.041546983
cg01341487,-0.041654734
cg11911679,-0.043330156
cg00969119,-0.043380727
cg14127188,-0.044297715
cg15221739,-0.044967519
cg16586261,-0.045134601
cg04078601,-0.045607944
cg03472888,-0.04669992
cg09697403,-0.046865403
cg01374729,-0.04729276
cg04645034,-0.04738893
cg13756768,-0.048294497
cg11723795,-0.048710732
cg04135110,-0.048820789
cg25556122,-0.048863696
cg00976797,-0.049542439
cg01775612,-0.049650269
cg02150767,-0.049951257
cg07323141,-0.050344541
cg04092800,-0.050355416
cg02489685,-0.050401236
cg10905736,-0.050446244
cg06699216,-0.050480382
cg03958744,-0.050590508
cg04904318,-0.050858512
cg06704969,-0.050890793
cg00636368,-0.05097584
cg17131579,-0.052088657
cg00447970,-0.052462388
cg04046889,-0.052495089
cg12591491,-0.054011791
cg06217314,-0.054146458
cg03546163,-0.054390224
cg07088771,-0.054522022
cg03466198,-0.055003986
cg02491701,-0.055054705
cg08639948,-0.055259821
cg22426570,-0.055284925
cg00700866,-0.056045585
cg10993470,-0.056256789
cg04468081,-0.056487108
cg18740289,-0.056663723
cg04153822,-0.057046822
cg09079580,-0.058413238
cg09066883,-0.059050488
cg08374890,-0.059231339
cg21796322,-0.060945532
cg20679271,-0.062509508
cg01117452,-0.062522485
cg26950739,-0.062904202
cg19190487,-0.063131994
cg24310133,-0.064115531
cg20337996,-0.067332913
cg02928644,-0.067845584
cg09141038,-0.070114341
cg21877865,-0.070851521
cg24430034,-0.070924648
cg00163372,-0.071380364
cg26309929,-0.073481582
cg06077405,-0.074251928
cg07687766,-0.076905508
cg05570806,-0.0780805
cg10364115,-0.078444954
cg23257225,-0.080034355
cg18022662,-0.080885677
cg26086899,-0.080933677
cg12655542,-0.082237944
cg12175922,-0.083051292
cg19825639,-0.083232193
cg19328828,-0.084360807
cg15885953,-0.085008733
cg01154254,-0.086281373
cg23621631,-0.088881495
cg13414444,-0.089852165
cg14218481,-0.089998092
cg02371401,-0.091535585
cg22753611,-0.092108919
cg07595346,-0.092361407
cg12825509,-0.092592774
cg00656603,-0.092738314
cg13847724,-0.093830747
cg06420834,-0.094321066
cg24429337,-0.094769415
cg25687179,-0.095128405
cg20315951,-0.095429764
cg09016968,-0.096373697
cg13446689,-0.096755442
cg11927233,-0.098371562
cg24428877,-0.100420519
cg26268842,-0.100439143
cg09602562,-0.100624124
cg00903584,-0.100873396
cg16624984,-0.10090767
cg20534585,-0.102272308
cg01008263,-0.102498589
cg10432987,-0.104314362
cg13620051,-0.10560441
cg23744638,-0.107007056
cg17024258,-0.108402207
cg01049205,-0.108885374
cg06192883,-0.109371798
cg22138327,-0.109794087
cg26162554,-0.110340063
cg02152233,-0.112709012
cg21042285,-0.112946314
cg02810304,-0.113683486
cg26989202,-0.114903501
cg20689730,-0.116364852
cg07356130,-0.116400007
cg17491548,-0.117897777
cg10702645,-0.121526878
cg26367439,-0.125117639
cg26437845,-0.125834871
cg05194412,-0.126659145
cg19700746,-0.12731458
cg14628343,-0.129038006
cg25286482,-0.129864515
cg27299406,-0.131216821
cg06898549,-0.132407074
cg01816768,-0.132731322
cg07349094,-0.136174731
cg12134716,-0.137224887
cg23861930,-0.138357255
cg17864516,-0.139692803
cg14684581,-0.141094799
cg26245667,-0.143673079
cg24643922,-0.143853917
cg11539674,-0.143974509
cg10474597,-0.148586765
cg08411068,-0.152183669
cg14486372,-0.152803878
cg06915053,-0.153466374
cg02045948,-0.155076381
cg26374154,-0.156434032
cg01101459,-0.157167858
cg06631222,-0.159739085
cg12332083,-0.16712519
cg13702222,-0.171864383
cg23100081,-0.175931634
cg27463181,-0.185787907
cg08274637,-0.197475663
cg14541582,-0.200660166
cg20625334,-0.203069834
cg13691961,-0.205008763
cg22521333,-0.208145769
cg22365240,-0.210535669
cg16268380,-0.211144435
cg05295703,-0.211378849
cg13883671,-0.21744584
cg27172745,-0.218688298
cg26800462,-0.219111625
cg19865525,-0.229073051
cg08186900,-0.229836298
cg26360402,-0.231819997
cg17730048,-0.233902217
cg17662369,-0.234826474
cg21715431,-0.239855452
cg24612420,-0.263091093
cg22511877,-0.265410253
cg08854185,-0.269669518
cg26033520,-0.273191073
cg23418671,-0.276942725
cg06891164,-0.302559308
cg03208951,-0.303668933
cg07387931,-0.305967101
cg13676787,-0.321719003
cg17124478,-0.323666541
cg14613607,-0.335970873
cg07814318,-0.34484299
cg05502081,-0.350037131
cg16937778,-0.350264976
cg06064964,-0.367223045
cg27243685,-0.386626761
cg08093226,-0.407292756
cg19881557,-0.437694138
cg26247263,-0.43877047
cg09331632,-0.4781781
cg05982460,-0.478879769
cg18615457,-0.492673885
cg22488164,-0.493095706
cg24166814,-0.497843768
cg26355072,-0.603425478
cg08317834,-0.632828402
cg08989932,-0.843609415
cg20432181,-0.906463586
cg18004262,-1.110607638
cg06500161,-1.644353742
