CpGmarker,CoefficientTraining
cg08068296,0.012761654
cg14906510,0.010562056
cg16719517,0.009309768
cg10773670,0.009125174
cg18229049,0.007987254
cg19547293,0.007943608
cg03766449,0.007750544
cg12335110,0.007736702
cg10792923,0.006726602
cg16131766,0.006066745
cg14074970,0.005202838
cg23011516,0.002923007
cg00336149,0.001521514
cg11095122,-0.000948159
cg01821018,-0.001720723
cg11466708,-0.002499833
cg10481560,-0.002728449
cg11203293,-0.003673481
cg20923245,-0.004308495
cg24694246,-0.004537959
cg26229752,-0.005515045
cg25242471,-0.006119607
cg05304729,-0.006251375
cg20980926,-0.007364444
cg06884495,-0.009439366
cg02666610,-0.009855075
cg17463745,-0.01065323
cg09140531,-0.011639411
cg05902884,-0.013329613
cg10380233,-0.016180089
cg09698465,-0.018468483
cg01339183,-0.019268409
cg00965168,-0.019822663
cg23754382,-0.019857941
cg21223341,-0.020892613
cg06190547,-0.02329157
cg13696300,-0.024360809
cg20218073,-0.02571553
cg15124303,-0.025968357
cg02379107,-0.026744109
cg07796016,-0.027094424
cg25067242,-0.027787611
cg09313258,-0.028514539
cg24800175,-0.028756243
cg25729401,-0.029188385
cg26996569,-0.02919751
cg15742245,-0.030308105
cg08030922,-0.031570366
cg01981181,-0.033350354
cg25150212,-0.033535666
cg13665981,-0.033855627
cg11557463,-0.037432465
cg19730268,-0.040359722
cg13252700,-0.040418251
cg25737410,-0.040862021
cg04889800,-0.041236719
cg22745354,-0.041815052
cg06875552,-0.042870381
cg06589239,-0.045722499
cg09018483,-0.046304768
cg10048986,-0.047907601
cg16832267,-0.04847457
cg12738763,-0.048833451
cg20051118,-0.049223927
cg02459042,-0.052888686
cg06452354,-0.053210315
cg25114142,-0.053808402
cg03701930,-0.055522933
cg19911058,-0.055988511
cg15841063,-0.056986744
cg24371425,-0.057595716
cg27257987,-0.058048516
cg26548293,-0.05918306
cg12286415,-0.061315015
cg04460093,-0.061639009
cg22727233,-0.062019036
cg26221801,-0.062950466
cg04735632,-0.063948247
cg12687157,-0.065278509
cg25561875,-0.067686012
cg23300245,-0.068035305
cg01984743,-0.069942565
cg19317226,-0.070041826
cg27216076,-0.071079829
cg07541020,-0.071394027
cg24137660,-0.073873295
cg08511886,-0.074697168
cg24369728,-0.075461038
cg10331462,-0.077091696
cg19987356,-0.077703066
cg11563656,-0.078340247
cg04124626,-0.079078961
cg27478313,-0.081505307
cg25664021,-0.081722392
cg13931925,-0.083131476
cg18596636,-0.084303291
cg25772418,-0.087663103
cg17174814,-0.089730776
cg17740722,-0.091033254
cg18890544,-0.091555177
cg16784985,-0.091890995
cg12427317,-0.093409009
cg01144344,-0.094524096
cg09681675,-0.096108409
cg27451610,-0.096674568
cg24249248,-0.097082486
cg23658462,-0.098234989
cg27310748,-0.098484778
cg05592035,-0.10082628
cg05626536,-0.101587738
cg27351978,-0.102410825
cg10950924,-0.105902972
cg19821361,-0.107976599
cg16909084,-0.108490033
cg16454099,-0.108656996
cg26986681,-0.109194611
cg04640675,-0.109547072
cg22587479,-0.110336176
cg14428166,-0.112611271
cg00677217,-0.112930206
cg17931227,-0.115232019
cg13799544,-0.118409169
cg02910281,-0.120730182
cg21169617,-0.125473299
cg18835549,-0.128680057
cg27290215,-0.1287069
cg10697737,-0.131674346
cg27241808,-0.132530804
cg17372353,-0.137603802
cg17407677,-0.141045718
cg02265239,-0.141924854
cg12411312,-0.145042632
cg24891434,-0.147294115
cg01549315,-0.149817657
cg01294695,-0.151801298
cg12580445,-0.153252208
cg07450214,-0.156592766
cg15981620,-0.161910184
cg21681705,-0.16200226
cg24463509,-0.162230413
cg11301879,-0.165039169
cg08969532,-0.174239298
cg24954895,-0.174814185
cg10261191,-0.17530597
cg27205904,-0.176293569
cg04444104,-0.177026919
cg23374885,-0.17765032
cg10810394,-0.179298895
cg08035323,-0.179355754
cg02354563,-0.179820612
cg16778405,-0.19131437
cg23784160,-0.192926354
cg11753157,-0.194423804
cg00387982,-0.194552349
cg06849960,-0.206057103
cg08496162,-0.207096066
cg05825928,-0.207371942
cg10978034,-0.207606908
cg09115646,-0.208417047
cg04972436,-0.209035954
cg00297950,-0.209758442
cg24503261,-0.217263688
cg02713669,-0.22503124
cg26000619,-0.225689981
cg08071282,-0.232718466
cg04890576,-0.233094399
cg09667775,-0.238312595
cg05115862,-0.241219081
cg18849417,-0.24286073
cg19843891,-0.248793713
cg12803068,-0.250370249
cg12026556,-0.251168739
cg04027548,-0.251656987
cg11305677,-0.258001122
cg22814023,-0.26469756
cg15578250,-0.273897461
cg24530234,-0.281724415
cg25023043,-0.284114482
cg19153828,-0.290191377
cg05613063,-0.30123698
cg24679567,-0.307778519
cg18708986,-0.311308002
cg19378036,-0.318148783
cg04987232,-0.339649586
cg13136721,-0.343405047
cg14279307,-0.349647388
cg21584422,-0.349878631
cg18718634,-0.357029288
cg16596052,-0.362053018
cg04655995,-0.364594574
cg05184586,-0.384651189
cg22765117,-0.389455245
cg10416963,-0.398427526
cg06173810,-0.404242338
cg26677322,-0.436004311
cg01277372,-0.453193116
cg15544596,-0.465297829
cg11200917,-0.468722874
cg26850624,-0.491713431
cg02763101,-0.496806181
cg09598285,-0.501103289
cg26647111,-0.501116504
cg07591937,-0.512100646
cg05618683,-0.526366743
cg03318904,-0.534379883
cg12791243,-0.547632751
cg21229979,-0.557305537
cg03684893,-0.574632214
cg21025501,-0.659904318
cg19736503,-0.685958761
cg00368059,-0.718833067
cg07159958,-0.729104414
cg25442273,-0.786607973
cg16668548,-0.787486211
cg25205988,-0.79513049
cg09295695,-0.817524502
cg26676034,-0.852439098
cg23065927,-0.876531868
cg09010499,-0.879457819
cg21564965,-1.056408037
cg07626637,-1.147871317
cg20290360,-1.290249104
cg24540732,-1.334098873
cg04490108,-2.087368525
cg21512185,-2.093048412
cg20311251,-2.393907103
cg20745568,-2.912163133
