CpGmarker,CoefficientTraining
cg19922871,0.044054974
cg13915212,0.043991148
cg04008888,0.042039594
cg16871994,0.041519833
cg12011876,0.037483291
cg00903584,0.037242927
cg06118351,0.03721274
cg22881941,0.035445649
cg12051615,0.033764774
cg00043004,0.033657293
cg26684363,0.029183311
cg07070348,0.027407426
cg16861241,0.02662007
cg24751378,0.026067669
cg22935921,0.026028911
cg14254433,0.025414908
cg24439315,0.024881455
cg05122437,0.023939117
cg14768256,0.021869358
cg18587364,0.021259166
cg15214448,0.020901402
cg11223373,0.020827279
cg12482092,0.019314194
cg17381565,0.018227462
cg15148918,0.017569905
cg08367326,0.017412519
cg24591105,0.017094396
cg08323540,0.016768466
cg16411857,0.014820614
cg10935612,0.012855637
cg16877615,0.011077772
cg06565641,0.010560853
cg03359964,0.008701008
cg04120400,0.007719858
cg17540192,0.007297743
cg07023867,0.006021969
cg13640225,0.0048787
cg26429499,0.004636804
cg09150140,0.002724848
cg18535611,0.002184038
cg23613051,0.001480561
cg11265839,-4.29E-06
cg19407385,-0.001582449
cg00242950,-0.005553696
cg04164190,-0.007667299
cg27557134,-0.007780642
cg04838847,-0.00911199
cg16496269,-0.009650876
cg19761640,-0.011689355
cg01618914,-0.012729767
cg25385819,-0.013456585
cg10379472,-0.015735113
cg25138484,-0.016923622
cg10409131,-0.01824892
cg09664479,-0.02577494
cg20119532,-0.026365211
cg14246568,-0.02649177
cg07640648,-0.027677761
cg11669516,-0.027847245
cg03108070,-0.027899725
cg16767506,-0.03000364
cg09584650,-0.030347328
cg25486571,-0.032368152
cg21033440,-0.033054017
cg16421616,-0.033592039
cg24794228,-0.034253138
cg17935297,-0.038405328
cg07955995,-0.042850808
cg17942639,-0.044041196
cg09470142,-0.048201753
cg26102435,-0.050560517
cg12938556,-0.052214487
cg01044608,-0.053319193
cg13424940,-0.053721046
cg27113091,-0.056090055
cg05061450,-0.056468697
cg08309687,-0.057584684
cg07070138,-0.05949221
cg16171105,-0.061290665
cg07109358,-0.062814163
cg14558114,-0.064713483
cg09328979,-0.06869883
cg14662585,-0.074018462
cg03961824,-0.079588174
cg06197571,-0.084932476
cg08065963,-0.085544782
cg26685941,-0.086018957
cg08464831,-0.088004267
cg26503877,-0.098022812
cg26686608,-0.098364034
cg05870739,-0.098707859
cg14381623,-0.101421605
cg08230059,-0.103566169
cg06688763,-0.104247568
cg20489026,-0.108921575
cg10022248,-0.109229583
cg22325823,-0.11397519
cg04168474,-0.124290211
cg18709110,-0.124691823
cg16707405,-0.125575885
cg19561908,-0.135264391
cg09432234,-0.140280014
cg05982473,-0.144704676
cg25629768,-0.145901027
cg02376282,-0.157177512
cg18789547,-0.172920788
cg07219494,-0.183207998
cg17371170,-0.183591735
cg00701514,-0.192509465
cg15234946,-0.193626527
cg14109822,-0.194492023
cg14003621,-0.195102369
cg06759629,-0.199356299
cg16007541,-0.203667841
cg11176990,-0.213550808
cg08517131,-0.224213911
cg13982366,-0.246940843
cg03173502,-0.259389527
cg05774054,-0.27618589
cg21785034,-0.286443499
cg24678095,-0.343290257
cg06690548,-0.369238406
cg20879085,-0.393887778
cg14911690,-0.3989053
cg05960502,-0.409332537
cg01651915,-0.439119712
cg11302515,-0.508701817
cg03078551,-0.517312758
cg22896075,-0.561616151
cg27586885,-0.573193375
cg25115537,-0.5939478
cg09010671,-0.679624655
cg04927341,-0.681280582
cg25131632,-0.682956275
cg17061862,-0.700250692
cg01199327,-0.750625438
cg05904366,-0.784237434
cg17739046,-0.80765217
cg04780909,-0.946361719
cg09203880,-1.220603979
cg09848445,-1.701831225
cg15133301,-2.109187128
cg00574958,-9.143079588
